,State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
3183,01,103,005109,1,01,103,005109,1,11030051091,1020,68.92,28.04,0.0,0.0,0.0,0.0,32.55,4.9,68.14,26.96,1
3184,01,103,005109,2,01,103,005109,2,11030051092,2248,44.35,35.54,0.0,0.0,0.0,15.39,33.27,18.51,73.67,7.83,7
3185,01,103,005109,3,01,103,005109,3,11030051093,500,36.8,7.4,0.0,0.0,0.0,55.8,3.8,22.2,71.8,6.0,6
3186,01,103,005201,1,01,103,005201,1,11030052011,994,74.75,25.25,0.0,0.0,0.0,0.0,0.0,12.47,79.18,8.35,1
3187,01,103,005201,2,01,103,005201,2,11030052012,873,97.14,0.0,2.86,0.0,0.0,0.0,0.0,9.51,64.83,25.66,1
3188,01,103,005202,1,01,103,005202,1,11030052021,2190,99.63,0.32,0.0,0.0,0.0,0.05,40.14,15.94,63.84,19.77,1
3189,01,103,005202,2,01,103,005202,2,11030052022,2077,90.95,0.0,0.48,0.58,0.0,6.93,8.65,4.62,77.13,18.25,1
3190,01,103,005202,3,01,103,005202,3,11030052023,650,100.0,0.0,0.0,0.0,0.0,0.0,1.69,1.54,70.92,27.54,1
3191,01,103,005302,1,01,103,005302,1,11030053021,1243,89.3,0.16,0.0,0.16,0.0,9.65,7.8,7.16,73.77,19.07,1
3192,01,103,005302,2,01,103,005302,2,11030053022,1478,86.27,0.47,0.0,7.51,0.0,5.75,7.71,3.18,78.55,18.27,1
3193,01,103,005302,3,01,103,005302,3,11030053023,1116,94.44,0.0,0.0,1.16,0.0,0.0,1.82,3.58,78.05,18.37,1
3194,01,103,005303,1,01,103,005303,1,11030053031,801,92.01,5.49,0.0,0.0,0.0,0.0,1.77,2.5,75.78,21.72,1
3195,01,103,005303,2,01,103,005303,2,11030053032,1090,92.39,5.41,0.0,0.0,0.0,0.0,9.27,9.63,75.05,15.32,1
3196,01,103,005303,3,01,103,005303,3,11030053033,897,78.04,21.74,0.0,0.0,0.0,0.22,32.11,2.23,80.04,17.73,1
3197,01,103,005303,4,01,103,005303,4,11030053034,733,90.45,0.0,0.0,0.0,0.0,6.28,4.23,6.68,63.98,29.33,1
3198,01,103,005304,1,01,103,005304,1,11030053041,1670,84.07,15.93,0.0,0.0,0.0,0.0,6.53,4.37,71.14,24.49,1
3199,01,103,005304,2,01,103,005304,2,11030053042,1005,94.33,0.0,0.0,0.0,0.0,0.0,1.49,5.57,82.69,11.74,1
3200,01,103,005304,3,01,103,005304,3,11030053043,948,94.41,0.0,0.0,0.0,0.0,5.59,5.49,7.28,86.29,6.43,1
3201,01,103,005304,4,01,103,005304,4,11030053044,1678,73.84,2.09,0.0,11.5,0.0,6.26,16.75,5.42,72.65,21.93,1
3202,01,103,005305,1,01,103,005305,1,11030053051,1050,100.0,0.0,0.0,0.0,0.0,0.0,8.1,4.0,73.14,22.86,1
3203,01,103,005305,2,01,103,005305,2,11030053052,2215,97.74,0.14,0.0,0.45,0.0,0.0,4.47,16.34,63.79,19.86,1
3204,01,103,005305,3,01,103,005305,3,11030053053,2172,58.75,20.03,0.0,0.0,0.0,0.0,34.76,0.0,78.04,21.96,1
3205,01,103,005306,1,01,103,005306,1,11030053061,1017,92.13,0.0,0.0,1.28,0.0,2.46,0.0,2.36,70.8,26.84,1
3206,01,103,005306,2,01,103,005306,2,11030053062,1145,84.45,11.53,0.0,0.0,0.0,4.02,1.75,4.02,67.25,28.73,1
3207,01,103,005306,3,01,103,005306,3,11030053063,1658,94.93,1.51,0.54,0.0,0.0,1.63,7.0,10.74,69.48,19.78,1
3208,01,103,005404,1,01,103,005404,1,11030054041,2211,90.77,5.65,0.59,0.36,0.0,0.0,11.39,3.26,68.11,25.15,1
3209,01,103,005404,2,01,103,005404,2,11030054042,820,100.0,0.0,0.0,0.0,0.0,0.0,1.34,2.07,81.22,16.71,1
3210,01,103,005404,3,01,103,005404,3,11030054043,967,89.45,0.0,0.0,0.0,0.0,10.55,4.65,8.07,76.01,15.93,1
3211,01,103,005404,4,01,103,005404,4,11030054044,1073,91.05,3.73,1.77,0.0,0.0,0.0,4.66,0.0,86.02,13.98,1
3212,01,103,005405,1,01,103,005405,1,11030054051,1401,94.86,3.78,0.0,0.0,0.0,0.64,6.85,2.36,83.65,13.99,1
3213,01,103,005405,2,01,103,005405,2,11030054052,1217,95.81,0.0,4.19,0.0,0.0,0.0,27.94,23.01,55.55,21.45,1
3214,01,103,005405,3,01,103,005405,3,11030054053,1963,96.13,0.66,0.51,0.0,0.0,0.51,37.9,15.94,65.61,18.44,1
3215,01,103,005500,1,01,103,005500,1,11030055001,1107,79.58,0.0,0.0,0.0,15.45,4.97,8.65,3.88,84.64,11.47,1
3216,01,103,005500,2,01,103,005500,2,11030055002,1695,93.98,0.0,0.0,1.77,0.0,0.0,7.67,6.43,76.4,17.17,1
3217,01,103,005500,3,01,103,005500,3,11030055003,1995,93.13,0.0,0.0,0.0,0.0,6.87,24.06,11.78,66.47,21.75,1
3218,01,103,005500,4,01,103,005500,4,11030055004,1350,90.74,3.04,1.19,2.89,0.0,0.3,11.55,7.11,52.59,16.0,1
3219,01,103,005601,1,01,103,005601,1,11030056011,2432,87.17,4.73,4.85,3.04,0.0,0.0,3.62,11.72,77.51,10.77,1
3220,01,103,005601,2,01,103,005601,2,11030056012,1230,97.07,0.0,0.0,0.0,0.0,2.93,20.49,12.68,68.21,19.11,1
3221,01,103,005602,1,01,103,005602,1,11030056021,740,100.0,0.0,0.0,0.0,0.0,0.0,9.32,5.27,70.14,24.59,1
3222,01,103,005602,2,01,103,005602,2,11030056022,1880,97.71,0.0,0.0,0.0,0.0,1.01,34.77,30.96,61.38,7.66,1
3223,01,103,005701,1,01,103,005701,1,11030057011,979,85.8,0.0,3.37,0.0,0.0,0.0,10.01,11.75,73.85,11.24,1
3224,01,103,005701,2,01,103,005701,2,11030057012,1060,87.08,0.0,0.0,0.0,0.0,5.28,18.3,24.25,61.79,13.96,1
3225,01,103,005703,1,01,103,005703,1,11030057031,1323,87.83,8.31,0.0,0.0,0.0,0.0,29.63,5.37,80.2,14.44,1
3226,01,103,005703,2,01,103,005703,2,11030057032,1888,76.43,0.0,0.0,0.0,0.0,23.57,18.7,31.51,49.89,18.59,1
3227,01,103,005704,1,01,103,005704,1,11030057041,976,88.83,6.66,0.0,0.0,0.0,0.0,1.64,11.17,58.4,30.43,1
3228,01,103,005704,2,01,103,005704,2,11030057042,2548,91.05,0.0,2.71,0.0,0.0,6.2,12.76,6.0,58.44,35.56,1
3229,01,105,686800,1,01,105,686800,1,11056868001,679,53.76,46.24,0.0,0.0,0.0,0.0,14.43,3.83,75.26,20.91,1
3230,01,105,687001,1,01,105,687001,1,11056870011,713,41.09,58.49,0.42,0.0,0.0,0.0,36.21,20.06,73.07,4.49,2
3231,01,105,687001,2,01,105,687001,2,11056870012,481,100.0,0.0,0.0,0.0,0.0,0.0,21.21,11.85,72.35,15.8,1
3232,01,105,687002,1,01,105,687002,1,11056870021,1621,10.8,83.71,0.0,0.0,0.0,5.49,17.95,22.83,69.09,8.08,2
3233,01,105,687002,2,01,105,687002,2,11056870022,822,41.0,58.64,0.0,0.0,0.0,0.36,4.86,3.28,57.66,23.48,2
3234,01,105,687002,3,01,105,687002,3,11056870023,972,21.4,78.6,0.0,0.0,0.0,0.0,38.58,3.7,81.48,14.81,2
3235,01,105,687002,4,01,105,687002,4,11056870024,1024,50.49,40.33,0.0,0.78,0.0,8.4,28.69,4.0,69.24,26.07,1
3236,01,105,687100,1,01,105,687100,1,11056871001,674,41.25,58.75,0.0,0.0,0.0,0.0,63.06,1.78,85.01,13.2,2
3237,01,105,687100,2,01,105,687100,2,11056871002,643,4.82,95.18,0.0,0.0,0.0,0.0,57.08,19.75,55.05,25.19,2
3238,01,105,687100,3,01,105,687100,3,11056871003,688,0.0,98.26,0.0,0.0,0.0,0.0,67.3,1.89,90.7,7.41,2
3239,01,105,687100,4,01,105,687100,4,11056871004,787,0.0,100.0,0.0,0.0,0.0,0.0,54.38,4.57,58.58,36.85,2
3240,01,107,050000,1,01,107,050000,1,11070500001,830,89.52,1.69,0.0,0.0,0.0,7.47,11.69,1.69,83.73,14.58,1
3241,01,107,050000,2,01,107,050000,2,11070500002,742,65.9,19.14,0.0,0.0,0.0,7.41,11.32,6.6,77.76,15.63,1
3242,01,107,050000,3,01,107,050000,3,11070500003,1609,77.25,20.63,0.06,0.0,0.0,0.0,29.99,8.45,66.0,25.54,1
3243,01,107,050000,4,01,107,050000,4,11070500004,918,85.51,12.09,0.0,0.0,0.0,1.2,16.56,4.03,68.41,27.56,1
3244,01,107,050100,1,01,107,050100,1,11070501001,1053,82.72,15.48,0.0,0.0,0.0,1.8,4.21,8.26,62.01,29.72,1
3245,01,107,050100,2,01,107,050100,2,11070501002,793,19.67,72.89,0.0,0.0,0.0,0.38,37.33,9.21,59.65,31.15,2
3246,01,107,050100,3,01,107,050100,3,11070501003,516,78.29,21.71,0.0,0.0,0.0,0.0,16.09,10.85,51.55,37.6,1
3247,01,107,050100,4,01,107,050100,4,11070501004,1013,49.46,47.09,0.0,0.0,0.0,3.16,20.21,13.23,55.87,25.67,7
3248,01,107,050200,1,01,107,050200,1,11070502001,1638,68.68,31.32,0.0,0.0,0.0,0.0,18.62,7.75,62.94,29.3,1
3249,01,107,050200,2,01,107,050200,2,11070502002,453,69.76,29.58,0.0,0.0,0.0,0.0,5.52,8.17,71.08,20.75,1
3250,01,107,050300,1,01,107,050300,1,11070503001,930,52.47,45.81,0.0,0.0,0.0,0.0,32.58,7.85,63.33,28.82,1
3251,01,107,050300,2,01,107,050300,2,11070503002,869,62.03,22.78,0.0,0.0,0.0,15.19,9.4,9.44,52.13,22.44,1
3252,01,107,050300,3,01,107,050300,3,11070503003,2167,21.37,42.32,1.71,0.37,0.0,31.1,21.16,4.29,20.21,8.86,7
3253,01,107,050300,4,01,107,050300,4,11070503004,1032,37.6,62.31,0.0,0.0,0.0,0.1,26.89,14.44,55.81,29.75,2
3254,01,107,050401,1,01,107,050401,1,11070504011,1127,11.54,88.46,0.0,0.0,0.0,0.0,47.12,11.09,68.06,20.85,2
3255,01,107,050401,2,01,107,050401,2,11070504012,987,36.47,63.53,0.0,0.0,0.0,0.0,39.72,0.0,77.2,22.8,2
3256,01,107,050401,3,01,107,050401,3,11070504013,557,31.96,68.04,0.0,0.0,0.0,0.0,55.3,10.23,55.83,33.93,2
3257,01,107,050402,1,01,107,050402,1,11070504021,1380,83.62,16.38,0.0,0.0,0.0,0.0,19.86,12.46,70.36,17.17,1
3258,01,107,050402,2,01,107,050402,2,11070504022,1435,29.2,70.8,0.0,0.0,0.0,0.0,33.8,15.82,59.51,24.67,2
3259,01,109,188600,1,01,109,188600,1,11091886001,1268,67.59,24.37,0.0,0.0,0.0,0.47,6.94,9.23,67.27,23.11,1
3260,01,109,188600,2,01,109,188600,2,11091886002,764,73.17,21.47,0.0,0.0,0.0,0.0,22.91,5.5,66.49,28.01,1
3261,01,109,188700,1,01,109,188700,1,11091887001,883,71.46,24.92,0.0,0.0,0.0,0.0,17.21,9.74,76.1,14.16,1
3262,01,109,188700,2,01,109,188700,2,11091887002,817,51.16,47.25,0.0,0.0,0.0,0.0,17.83,11.26,79.93,8.81,1
3263,01,109,188800,1,01,109,188800,1,11091888001,1786,60.97,28.39,0.0,0.0,0.0,7.84,14.28,4.76,70.6,24.64,1
3264,01,109,188800,2,01,109,188800,2,11091888002,808,74.38,18.94,0.37,0.0,0.37,0.12,9.78,3.34,71.41,25.25,1
3265,01,109,188900,1,01,109,188900,1,11091889001,627,31.9,62.84,0.0,0.0,0.0,0.0,11.0,12.6,56.46,30.94,2
3266,01,109,188900,2,01,109,188900,2,11091889002,1805,22.05,74.52,0.0,0.0,0.0,2.77,63.55,1.99,77.29,14.96,2
3267,01,109,188900,3,01,109,188900,3,11091889003,1111,25.74,74.26,0.0,0.0,0.0,0.0,19.29,30.15,56.98,12.42,2
3268,01,109,188900,4,01,109,188900,4,11091889004,667,76.61,17.09,4.8,0.0,0.0,0.0,0.0,6.15,84.71,9.15,1
3269,01,109,189001,1,01,109,189001,1,11091890011,497,92.76,7.24,0.0,0.0,0.0,0.0,3.62,2.41,77.67,19.92,1
3270,01,109,189001,2,01,109,189001,2,11091890012,688,41.13,56.83,0.0,0.0,0.0,0.0,0.0,0.0,90.12,9.88,2
3271,01,109,189001,3,01,109,189001,3,11091890013,1600,67.56,32.44,0.0,0.0,0.0,0.0,5.77,2.88,90.69,6.13,1
3272,01,109,189002,1,01,109,189002,1,11091890021,717,51.05,30.13,0.0,5.86,0.0,1.95,29.43,3.21,85.36,11.44,1
3273,01,109,189003,1,01,109,189003,1,11091890031,968,56.51,43.49,0.0,0.0,0.0,0.0,30.68,7.44,79.03,13.53,1
3274,01,109,189003,2,01,109,189003,2,11091890032,1834,81.35,16.9,0.0,0.93,0.0,0.0,4.12,0.0,62.43,28.79,1
3275,01,109,189003,3,01,109,189003,3,11091890033,1120,7.68,85.89,0.0,6.43,0.0,0.0,24.91,26.7,61.16,12.14,2
3276,01,109,189101,1,01,109,189101,1,11091891011,951,36.17,53.0,0.0,0.0,0.0,10.83,42.69,2.73,84.54,12.72,2
3277,01,109,189101,2,01,109,189101,2,11091891012,2068,46.95,40.62,0.97,6.53,0.0,4.69,39.69,21.62,76.79,1.6,7
3278,01,109,189101,3,01,109,189101,3,11091891013,1353,62.97,1.85,0.0,29.93,0.0,0.89,53.51,10.79,81.6,7.61,1
3279,01,109,189102,1,01,109,189102,1,11091891021,787,47.9,42.19,0.0,0.0,0.0,0.76,29.48,13.09,62.52,24.4,7
3280,01,109,189102,2,01,109,189102,2,11091891022,1515,55.25,43.43,0.99,0.0,0.0,0.26,23.63,4.03,80.66,15.31,1
3281,01,109,189102,3,01,109,189102,3,11091891023,1321,95.91,4.09,0.0,0.0,0.0,0.0,36.34,4.31,59.5,36.18,1
3282,01,109,189200,1,01,109,189200,1,11091892001,2050,64.1,27.95,0.15,1.51,0.0,4.15,18.15,5.07,67.07,27.85,1
3283,01,109,189200,2,01,109,189200,2,11091892002,1183,78.02,18.77,0.0,0.34,0.0,0.93,25.27,18.17,67.2,14.62,1
3284,01,109,189300,1,01,109,189300,1,11091893001,773,36.22,47.99,6.21,0.0,0.0,8.02,7.89,14.75,46.18,39.07,7
3285,01,109,189300,2,01,109,189300,2,11091893002,728,1.79,97.94,0.0,0.0,0.0,0.27,21.63,13.19,67.72,19.09,2
3286,01,109,189300,3,01,109,189300,3,11091893003,1284,51.4,32.48,0.0,0.7,0.0,13.32,34.93,10.28,67.06,22.66,1
3287,01,109,189300,4,01,109,189300,4,11091893004,1301,68.18,31.82,0.0,0.0,0.0,0.0,14.14,4.46,72.02,23.52,1
3288,01,111,000100,1,01,111,000100,1,11110001001,1095,94.98,1.92,0.0,0.0,0.0,2.92,17.0,3.2,81.64,15.16,1
3289,01,111,000100,2,01,111,000100,2,11110001002,1111,81.73,1.35,0.18,1.8,0.0,14.94,32.31,19.35,77.32,3.33,1
3290,01,111,000100,3,01,111,000100,3,11110001003,957,94.04,1.36,0.0,0.0,0.0,4.18,15.36,4.49,74.82,20.69,1
3291,01,111,000200,1,01,111,000200,1,11110002001,1173,91.9,8.1,0.0,0.0,0.0,0.0,15.26,8.53,79.28,12.19,1
3292,01,111,000200,2,01,111,000200,2,11110002002,941,92.56,0.0,0.0,0.0,0.0,3.93,2.76,11.69,67.69,20.62,1
3293,01,111,000200,3,01,111,000200,3,11110002003,1562,78.1,5.44,0.0,0.0,0.0,16.33,19.78,0.51,79.39,20.1,1
3294,01,111,000300,1,01,111,000300,1,11110003001,1565,83.0,11.44,0.0,0.0,0.0,0.0,5.94,1.02,71.57,27.09,1
3295,01,111,000300,2,01,111,000300,2,11110003002,988,57.49,37.15,0.0,0.0,0.0,4.96,19.12,4.76,70.45,16.6,1
3296,01,111,000300,3,01,111,000300,3,11110003003,1997,87.48,8.86,0.0,0.0,0.0,0.2,29.16,15.47,67.55,16.98,1
3297,01,111,000400,1,01,111,000400,1,11110004001,630,80.0,0.0,14.44,0.0,0.0,0.0,5.56,10.63,66.67,22.7,1
3298,01,111,000400,2,01,111,000400,2,11110004002,1011,65.68,27.7,0.0,0.0,0.0,0.0,39.85,13.65,55.69,20.77,1
3299,01,111,000400,3,01,111,000400,3,11110004003,2145,77.67,20.05,0.0,0.0,0.0,0.0,14.29,9.7,77.3,13.01,1
3300,01,111,000400,4,01,111,000400,4,11110004004,960,71.98,28.02,0.0,0.0,0.0,0.0,21.67,12.08,62.4,25.52,1
3301,01,111,000500,1,01,111,000500,1,11110005001,871,95.87,4.13,0.0,0.0,0.0,0.0,21.01,0.8,61.65,37.54,1
3302,01,111,000500,2,01,111,000500,2,11110005002,1263,26.6,64.61,0.0,0.0,0.0,4.99,17.81,16.86,71.5,11.64,2
3303,01,111,000500,3,01,111,000500,3,11110005003,1156,71.19,28.81,0.0,0.0,0.0,0.0,22.67,13.24,39.19,42.21,1
3304,01,111,000500,4,01,111,000500,4,11110005004,1150,29.74,70.26,0.0,0.0,0.0,0.0,5.91,3.74,81.22,15.04,2
3305,01,111,000600,1,01,111,000600,1,11110006001,1060,80.0,13.96,0.0,2.74,0.0,0.0,23.58,14.06,74.34,11.6,1
3306,01,111,000600,2,01,111,000600,2,11110006002,1097,66.27,23.25,0.55,0.0,0.0,1.55,27.86,10.3,74.66,15.04,1
3307,01,113,030200,1,01,113,030200,1,11130302001,594,1.52,98.48,0.0,0.0,0.0,0.0,72.9,1.85,89.06,9.09,2
3308,01,113,030200,2,01,113,030200,2,11130302002,647,36.48,59.51,0.0,0.0,0.0,0.0,40.34,14.99,70.63,14.37,2
3309,01,113,030200,3,01,113,030200,3,11130302003,554,51.26,42.78,3.61,0.0,0.0,1.08,22.74,21.12,63.0,15.88,1
3310,01,113,030300,1,01,113,030300,1,11130303001,806,53.6,40.45,0.0,0.0,0.0,5.96,32.88,24.32,64.39,11.29,1
3311,01,113,030300,2,01,113,030300,2,11130303002,566,83.57,16.43,0.0,0.0,0.0,0.0,8.13,1.94,63.96,32.16,1
3312,01,113,030300,3,01,113,030300,3,11130303003,1204,37.96,61.38,0.0,0.0,0.0,0.0,23.69,21.26,60.3,18.44,2
3313,01,113,030402,1,01,113,030402,1,11130304021,2392,74.04,12.08,0.33,0.79,1.25,6.1,9.57,6.48,68.98,21.74,1
3314,01,113,030402,2,01,113,030402,2,11130304022,1168,61.9,34.93,0.0,0.94,0.0,0.77,19.98,8.65,67.72,17.81,1
3315,01,113,030403,1,01,113,030403,1,11130304031,1528,75.2,22.12,0.0,1.51,0.0,0.2,10.77,1.37,67.02,25.65,1
3316,01,113,030403,2,01,113,030403,2,11130304032,2368,35.35,54.05,0.0,0.0,0.0,4.9,41.47,18.12,63.18,12.96,2
3317,01,113,030404,1,01,113,030404,1,11130304041,1391,57.66,19.41,0.0,20.06,0.0,0.43,13.73,9.56,78.86,11.57,1
3318,01,113,030404,2,01,113,030404,2,11130304042,1076,92.29,4.46,0.0,0.84,0.0,1.86,6.32,1.95,72.68,21.56,1
3319,01,113,030500,1,01,113,030500,1,11130305001,1895,61.53,21.21,0.63,1.27,0.0,0.42,8.12,10.4,60.32,28.34,1
3320,01,113,030500,2,01,113,030500,2,11130305002,502,37.65,50.8,0.0,0.0,0.0,1.2,19.92,27.29,51.39,19.92,2
3321,01,113,030601,1,01,113,030601,1,11130306011,1197,20.55,67.42,0.0,0.0,0.0,1.59,33.48,2.01,63.07,11.78,2
3322,01,113,030601,2,01,113,030601,2,11130306012,923,2.28,14.3,0.0,0.0,0.0,83.42,84.29,26.22,66.96,6.83,6
3323,01,113,030601,3,01,113,030601,3,11130306013,1077,44.29,54.04,0.0,1.67,0.0,0.0,9.66,6.04,62.58,29.34,2
3324,01,113,030602,1,01,113,030602,1,11130306021,1622,26.76,73.24,0.0,0.0,0.0,0.0,21.7,5.43,70.78,23.8,2
3325,01,113,030602,2,01,113,030602,2,11130306022,2951,37.85,58.96,0.0,0.0,0.0,0.0,24.3,8.91,70.32,19.89,2
3326,01,113,030700,1,01,113,030700,1,11130307001,1006,44.73,55.27,0.0,0.0,0.0,0.0,19.18,30.62,55.47,13.92,2
3327,01,113,030700,2,01,113,030700,2,11130307002,1719,8.2,81.85,0.0,0.0,0.0,9.95,44.74,8.14,73.36,17.98,2
3328,01,113,030700,3,01,113,030700,3,11130307003,1340,22.99,67.99,0.0,0.0,0.0,6.49,12.82,11.42,66.04,12.01,2
3329,01,113,030800,1,01,113,030800,1,11130308001,1610,4.29,95.71,0.0,0.0,0.0,0.0,39.61,7.08,72.67,20.25,2
3330,01,113,030800,2,01,113,030800,2,11130308002,1229,5.04,88.28,0.0,0.0,0.0,1.14,55.09,16.92,67.37,15.7,2
3331,01,113,030903,1,01,113,030903,1,11130309031,1620,31.42,68.58,0.0,0.0,0.0,0.0,16.11,6.67,58.02,31.36,2
3332,01,113,030903,2,01,113,030903,2,11130309032,2067,39.28,41.99,0.0,0.0,0.0,2.85,16.74,11.18,52.54,30.24,7
3333,01,113,030903,3,01,113,030903,3,11130309033,201,53.23,46.77,0.0,0.0,0.0,0.0,7.46,7.46,39.8,52.74,1
3334,01,113,030904,1,01,113,030904,1,11130309041,1808,8.68,42.75,0.0,2.88,0.0,38.5,0.94,7.58,63.5,24.12,7
3335,01,113,030904,2,01,113,030904,2,11130309042,1535,30.88,66.64,1.76,0.0,0.0,0.72,18.37,17.39,43.32,34.33,2
3336,01,113,030905,1,01,113,030905,1,11130309051,2302,51.78,12.25,0.0,0.0,0.0,27.72,20.29,2.13,46.35,44.74,1
3337,01,113,030905,2,01,113,030905,2,11130309052,1364,15.76,83.8,0.0,0.0,0.0,0.44,3.23,3.45,70.38,16.72,2
3338,01,113,030906,1,01,113,030906,1,11130309061,1096,72.17,15.24,0.0,3.38,0.0,2.01,10.58,8.58,65.51,10.4,1
3339,01,113,030906,2,01,113,030906,2,11130309062,2729,51.67,42.84,0.0,0.0,0.0,2.2,44.16,13.34,66.36,20.3,1
3340,01,113,030906,3,01,113,030906,3,11130309063,187,77.54,22.46,0.0,0.0,0.0,0.0,37.43,13.37,56.15,30.48,1
3341,01,113,030907,1,01,113,030907,1,11130309071,1011,50.54,34.22,0.0,0.0,0.0,12.27,24.63,24.23,59.74,16.02,1
3342,01,113,030907,2,01,113,030907,2,11130309072,506,96.25,3.75,0.0,0.0,0.0,0.0,5.73,10.87,64.43,24.7,1
3343,01,113,030907,3,01,113,030907,3,11130309073,1179,68.79,13.83,0.0,9.92,0.0,0.0,2.97,3.99,70.57,25.45,1
3344,01,113,031000,1,01,113,031000,1,11130310001,1023,70.67,27.96,0.0,0.0,0.0,1.08,2.54,6.74,67.16,26.1,1
3345,01,113,031000,2,01,113,031000,2,11130310002,1226,65.66,16.88,0.08,0.0,0.0,9.62,20.47,20.55,52.2,27.24,1
3346,01,113,031000,3,01,113,031000,3,11130310003,1159,88.09,10.09,0.0,0.0,0.0,1.29,0.0,6.04,79.38,14.58,1
3347,01,113,031100,1,01,113,031100,1,11130311001,756,38.89,57.8,0.0,0.93,0.0,2.38,34.66,8.33,73.94,17.72,2
3348,01,113,031100,2,01,113,031100,2,11130311002,1242,26.57,72.22,0.0,0.4,0.0,0.48,11.27,13.2,65.7,20.93,2
3349,01,113,031200,1,01,113,031200,1,11130312001,1263,53.21,45.53,0.0,1.27,0.0,0.0,13.38,4.67,64.21,30.32,1
3350,01,113,031200,2,01,113,031200,2,11130312002,304,88.16,11.84,0.0,0.0,0.0,0.0,8.22,0.33,68.42,31.25,1
3351,01,113,031200,3,01,113,031200,3,11130312003,1995,75.99,17.64,0.0,0.0,0.0,2.76,18.25,12.03,72.93,13.93,1
3352,01,115,040104,1,01,115,040104,1,11150401041,1993,85.3,14.3,0.0,0.0,0.0,0.0,5.32,3.61,82.79,13.6,1
3353,01,115,040104,2,01,115,040104,2,11150401042,927,89.86,10.14,0.0,0.0,0.0,0.0,2.05,5.72,77.89,16.4,1
3354,01,115,040104,3,01,115,040104,3,11150401043,1176,83.59,13.18,0.0,0.0,0.0,3.23,4.08,0.0,83.67,16.33,1
3355,01,115,040104,4,01,115,040104,4,11150401044,869,96.66,0.0,0.0,0.0,0.0,3.34,0.0,9.09,69.85,21.06,1
3356,01,115,040105,1,01,115,040105,1,11150401051,2718,85.95,1.99,0.0,0.0,0.0,11.44,28.44,13.5,71.85,13.98,1
3357,01,115,040105,2,01,115,040105,2,11150401052,1648,88.96,3.88,0.0,0.79,0.0,4.37,22.65,9.65,58.25,25.06,1
3358,01,115,040105,3,01,115,040105,3,11150401053,901,87.46,10.32,0.0,1.55,0.0,0.0,2.11,13.32,71.03,15.65,1
3359,01,115,040107,1,01,115,040107,1,11150401071,1476,83.67,12.26,0.0,0.0,0.0,2.17,2.03,5.69,80.15,14.16,1
3360,01,115,040107,2,01,115,040107,2,11150401072,1951,82.06,5.54,11.33,0.0,0.0,0.0,3.79,7.18,77.4,15.43,1
3361,01,115,040107,3,01,115,040107,3,11150401073,2336,74.23,25.43,0.0,0.0,0.0,0.34,2.53,10.1,75.39,14.51,1
3362,01,115,040108,1,01,115,040108,1,11150401081,1931,83.79,15.33,0.0,0.0,0.0,0.88,0.0,2.02,82.55,15.43,1
3363,01,115,040108,2,01,115,040108,2,11150401082,1144,97.03,0.0,0.0,0.0,0.0,0.0,2.8,13.02,73.08,13.9,1
3364,01,115,040108,3,01,115,040108,3,11150401083,1058,98.58,0.19,0.0,1.23,0.0,0.0,0.38,0.09,95.18,4.73,1
3365,01,115,040109,1,01,115,040109,1,11150401091,1355,93.87,0.0,0.0,0.0,0.0,0.0,9.89,19.56,65.54,14.91,1
3366,01,115,040109,2,01,115,040109,2,11150401092,1295,95.91,1.93,0.0,2.16,0.0,0.0,9.11,4.71,81.47,13.82,1
3367,01,115,040110,1,01,115,040110,1,11150401101,2112,73.34,17.05,0.0,7.29,0.0,2.32,22.92,11.88,57.29,29.31,1
3368,01,115,040110,2,01,115,040110,2,11150401102,1271,91.27,7.55,0.0,1.18,0.0,0.0,6.85,4.96,78.21,16.84,1
3369,01,115,040110,3,01,115,040110,3,11150401103,915,97.6,2.4,0.0,0.0,0.0,0.0,28.88,0.0,91.58,8.42,1
3370,01,115,040206,1,01,115,040206,1,11150402061,1086,67.96,19.89,0.0,5.89,0.0,1.01,5.89,16.11,67.68,16.21,1
3371,01,115,040206,2,01,115,040206,2,11150402062,2081,92.02,0.19,0.0,3.03,0.0,0.0,8.6,6.44,84.67,8.89,1
3372,01,115,040207,1,01,115,040207,1,11150402071,1143,100.0,0.0,0.0,0.0,0.0,0.0,40.07,4.81,54.68,40.51,1
3373,01,115,040207,2,01,115,040207,2,11150402072,1925,94.13,5.51,0.0,0.0,0.0,0.36,8.88,9.4,80.05,10.55,1
3374,01,115,040208,1,01,115,040208,1,11150402081,1162,93.2,1.12,0.0,0.0,0.0,5.68,5.26,7.92,72.03,13.34,1
3375,01,115,040208,2,01,115,040208,2,11150402082,1974,78.17,19.55,0.0,2.28,0.0,0.0,15.7,16.57,57.5,25.94,1
3376,01,115,040209,1,01,115,040209,1,11150402091,1925,74.81,21.14,0.0,0.0,0.0,2.39,1.66,9.19,75.64,15.17,1
3377,01,115,040209,2,01,115,040209,2,11150402092,1678,94.93,2.5,0.0,0.0,0.0,0.0,9.86,3.46,76.76,12.87,1
3378,01,115,040210,1,01,115,040210,1,11150402101,662,91.09,6.19,0.0,0.0,2.72,0.0,43.5,11.48,71.9,16.62,1
