STATE,geometry
CA,POINT (-120.221617 38.040803)
CA,POINT (-120.212138 39.326087)
CA,POINT (-120.185317 39.327817)
CA,POINT (-120.185204 39.328947)
CA,POINT (-120.174445 39.3685630000001)
CA,POINT (-120.189598 39.175915)
CA,POINT (-120.212138 39.326087)
CA,POINT (-120.207309 39.3261220000001)
ID,POINT (-116.572684 43.5458640000001)
ID,POINT (-116.64226 43.6318910000001)
ID,POINT (-116.591727 43.597674)
ID,POINT (-116.391563 43.6192730000001)
ID,POINT (-116.311901 43.590294)
ID,POINT (-116.352358 43.648352)
ID,POINT (-116.157731 43.545241)
ID,POINT (-116.284296 43.6183310000001)
ID,POINT (-116.314386 43.6353700000001)
ID,POINT (-116.354005 43.691948)
ID,POINT (-116.211936 43.624468)
ID,POINT (-116.275621 43.6661090000001)
ID,POINT (-116.499826 43.8681110000001)
AK,POINT (-134.586297 58.3596390000001)
AK,POINT (-134.586297 58.3596390000001)
AK,POINT (-131.681235 55.3518330000001)
OR,POINT (-119.05508 43.5905990000001)
WA,POINT (-122.313574 47.7796430000001)
WA,POINT (-122.315999 47.82007)
WA,POINT (-122.345045 47.7270350000001)
WA,POINT (-122.345969 47.773509)
WA,POINT (-122.346103 47.7620440000001)
WA,POINT (-122.34602 47.761803)
WA,POINT (-122.355621 47.7336080000001)
WA,POINT (-122.218235 47.853151)
WA,POINT (-122.176597 47.7614080000001)
WA,POINT (-121.717637 47.467047)
WA,POINT (-122.509058 47.166118)
WA,POINT (-122.313413 47.317261)
WA,POINT (-122.30846 47.359814)
WA,POINT (-122.359114 47.3006960000001)
WA,POINT (-122.247433 47.3832080000001)
WA,POINT (-122.293893 47.2490540000001)
WA,POINT (-122.225788 47.3066470000001)
WA,POINT (-122.215329 47.316241)
WA,POINT (-122.226524 47.339462)
WA,POINT (-122.321316 47.3007380000001)
WA,POINT (-122.312371 47.3428680000001)
WA,POINT (-122.326663 47.3002730000001)
WA,POINT (-122.330481 47.302847)
WA,POINT (-122.334611 47.3150440000001)
WA,POINT (-122.228849 47.362651)
WA,POINT (-122.254388 47.2552210000001)
WA,POINT (-122.254388 47.2552210000001)
WA,POINT (-122.237674 47.380862)
WA,POINT (-122.221516 47.3190030000001)
WA,POINT (-122.316659 47.2896250000001)
WA,POINT (-122.202393 47.373973)
WA,POINT (-122.221426 47.318853)
WA,POINT (-122.221442 47.32093)
WA,POINT (-122.307877 47.315164)
WA,POINT (-122.315107 47.311721)
WA,POINT (-122.314975 47.315139)
WA,POINT (-122.169215 47.358977)
WA,POINT (-122.213849 47.259214)
WA,POINT (-122.24993 47.322912)
WA,POINT (-122.204697 47.3869550000001)
WA,POINT (-122.247247 47.296412)
WA,POINT (-122.204383 47.3725930000001)
WA,POINT (-122.202464 47.377953)
WA,POINT (-122.228844 47.2743060000001)
WA,POINT (-122.438398 47.2489110000001)
WA,POINT (-122.293899 47.2380670000001)
WA,POINT (-122.363148 47.2431350000001)
WA,POINT (-122.385571 47.2445710000001)
WA,POINT (-122.361713 47.2390290000001)
WA,POINT (-122.361713 47.2390290000001)
WA,POINT (-122.38565 47.24584)
WA,POINT (-122.379437 47.2431300000001)
WA,POINT (-122.196233 47.61206)
WA,POINT (-122.152766 47.627979)
WA,POINT (-122.235416 47.586685)
WA,POINT (-122.132426 47.617063)
WA,POINT (-122.169235 47.57608)
WA,POINT (-122.164087 47.6653810000001)
WA,POINT (-122.204873 47.67677)
WA,POINT (-122.180227 47.6206460000001)
WA,POINT (-122.179716 47.6210150000001)
WA,POINT (-122.180145 47.6099970000001)
WA,POINT (-122.175054 47.6183580000001)
WA,POINT (-122.175053 47.6287350000001)
WA,POINT (-122.204214 47.643198)
WA,POINT (-122.197026 47.6429230000001)
WA,POINT (-122.164038 47.6280090000001)
WA,POINT (-122.201637 47.6450110000001)
WA,POINT (-122.168073 47.6314170000001)
WA,POINT (-122.153643 47.623542)
WA,POINT (-122.205497 47.6569880000001)
WA,POINT (-122.238855 47.5891290000001)
WA,POINT (-122.205725 47.657919)
WA,POINT (-122.232418 47.585535)
WA,POINT (-122.144883 47.6171130000001)
WA,POINT (-122.208841 47.57773)
WA,POINT (-122.137738 47.6334360000001)
WA,POINT (-122.19092 47.625684)
WA,POINT (-122.201583 47.6118480000001)
WA,POINT (-122.118315 47.6729330000001)
WA,POINT (-122.190896 47.6210520000001)
WA,POINT (-122.190897 47.620282)
WA,POINT (-122.191904 47.617438)
WA,POINT (-122.190829 47.6139650000001)
WA,POINT (-122.19456 47.617462)
WA,POINT (-122.191462 47.6378280000001)
WA,POINT (-122.190796 47.612104)
WA,POINT (-122.196041 47.6174770000001)
WA,POINT (-122.196355 47.6170890000001)
WA,POINT (-122.19359 47.612958)
WA,POINT (-122.196243 47.615779)
WA,POINT (-122.196332 47.615778)
WA,POINT (-122.194766 47.6138330000001)
WA,POINT (-122.196215 47.614722)
WA,POINT (-122.165497 47.5402050000001)
WA,POINT (-122.048131 47.543757)
WA,POINT (-122.165435 47.4886310000001)
WA,POINT (-122.135298 47.5826250000001)
WA,POINT (-122.132457 47.58522)
WA,POINT (-122.191377 47.598803)
WA,POINT (-122.187899 47.6016240000001)
WA,POINT (-122.193524 47.6108570000001)
WA,POINT (-122.196214 47.6114880000001)
WA,POINT (-122.196171 47.613095)
WA,POINT (-122.196286 47.6140750000001)
WA,POINT (-122.106568 47.55697)
WA,POINT (-122.165896 47.579304)
WA,POINT (-122.171115 47.5767720000001)
WA,POINT (-122.138796 47.64099)
WA,POINT (-122.142883 47.647091)
WA,POINT (-122.105868 47.6666080000001)
WA,POINT (-122.02086 47.361166)
WA,POINT (-122.04957 47.3907170000001)
WA,POINT (-122.112327 47.3593510000001)
WA,POINT (-122.112028 47.3581800000001)
WA,POINT (-122.118394 47.3581610000001)
WA,POINT (-121.98889 47.2043100000001)
WA,POINT (-121.985492 47.2016070000001)
WA,POINT (-122.151612 47.4449280000001)
WA,POINT (-122.19696 47.4440890000001)
WA,POINT (-122.152588 47.168277)
WA,POINT (-122.183978 47.176655)
WA,POINT (-122.186363 47.1772530000001)
WA,POINT (-122.168365 47.1697550000001)
WA,POINT (-122.198787 47.3869470000001)
WA,POINT (-122.145921 47.167691)
WA,POINT (-122.249315 47.758359)
WA,POINT (-122.148454 47.7570900000001)
WA,POINT (-122.188882 47.711219)
WA,POINT (-122.206681 47.809424)
WA,POINT (-122.167073 47.7564620000001)
WA,POINT (-122.165205 47.747556)
WA,POINT (-122.159106 47.752346)
WA,POINT (-122.151857 47.7586150000001)
WA,POINT (-122.147826 47.7686860000001)
WA,POINT (-122.16814 47.713644)
WA,POINT (-122.190367 47.707632)
WA,POINT (-122.211529 47.7045340000001)
WA,POINT (-122.278854 47.7526580000001)
WA,POINT (-122.165167 47.7556900000001)
WA,POINT (-122.149611 47.755188)
WA,POINT (-122.21024 47.7039960000001)
WA,POINT (-122.207533 47.812106)
WA,POINT (-122.31032 47.775226)
WA,POINT (-122.220107 47.8493950000001)
WA,POINT (-122.328421 47.6986590000001)
WA,POINT (-122.313866 47.8226540000001)
WA,POINT (-122.316936 47.6758140000001)
WA,POINT (-122.275124 47.87307)
WA,POINT (-122.210732 47.796272)
WA,POINT (-122.277798 47.823648)
WA,POINT (-122.279153 47.828159)
WA,POINT (-122.280212 47.8281720000001)
WA,POINT (-122.243567 47.876855)
WA,POINT (-122.281785 47.826111)
WA,POINT (-122.281738 47.824192)
WA,POINT (-122.287617 47.8194140000001)
WA,POINT (-122.287582 47.8229020000001)
WA,POINT (-122.289067 47.819354)
WA,POINT (-122.203954 47.755436)
WA,POINT (-122.184784 47.7669220000001)
WA,POINT (-122.295674 47.8173360000001)
WA,POINT (-122.270208 47.876832)
WA,POINT (-122.205125 47.761847)
WA,POINT (-122.206972 47.902186)
WA,POINT (-122.274062 47.8209130000001)
WA,POINT (-122.268526 47.8316790000001)
WA,POINT (-122.12359 47.838287)
WA,POINT (-122.291031 47.820928)
WA,POINT (-122.20883 47.764707)
WA,POINT (-122.206849 47.8981810000001)
WA,POINT (-122.026376 47.69996)
WA,POINT (-122.004289 47.5641660000001)
WA,POINT (-121.873603 47.5315810000001)
WA,POINT (-122.026779 47.6445160000001)
WA,POINT (-121.986475 47.739534)
WA,POINT (-122.035342 47.6158090000001)
WA,POINT (-122.043678 47.693764)
WA,POINT (-122.033813 47.5819740000001)
WA,POINT (-122.038117 47.545173)
WA,POINT (-122.03766 47.536188)
WA,POINT (-122.057258 47.549357)
WA,POINT (-122.036303 47.5364080000001)
WA,POINT (-122.048815 47.5438340000001)
WA,POINT (-122.059591 47.545759)
WA,POINT (-122.035567 47.530175)
WA,POINT (-121.976003 47.861455)
WA,POINT (-122.100885 47.930887)
WA,POINT (-121.97057 47.855785)
WA,POINT (-121.978929 47.8612810000001)
WA,POINT (-122.101276 47.6754980000001)
WA,POINT (-122.101276 47.6754980000001)
WA,POINT (-122.124631 47.6785390000001)
WA,POINT (-122.135456 47.682199)
WA,POINT (-122.143555 47.685957)
WA,POINT (-122.342592 47.784653)
WA,POINT (-122.336416 47.7930920000001)
WA,POINT (-122.331957 47.7992330000001)
WA,POINT (-122.319256 47.8001580000001)
WA,POINT (-121.791855 47.490623)
WA,POINT (-121.785007 47.4945210000001)
WA,POINT (-122.438242 47.255573)
WA,POINT (-122.488938 47.2704000000001)
WA,POINT (-122.481755 47.2375070000001)
WA,POINT (-122.471753 47.2237670000001)
WA,POINT (-122.438767 47.253973)
WA,POINT (-122.334362 47.8068870000001)
WA,POINT (-122.377077 47.8110150000001)
WA,POINT (-122.383026 47.80969)
WA,POINT (-122.286397 47.8919050000001)
WA,POINT (-122.378835 47.8093940000001)
WA,POINT (-122.296047 47.717627)
WA,POINT (-122.317823 47.710405)
WA,POINT (-122.136481 47.631492)
WA,POINT (-122.13527 47.6279060000001)
WA,POINT (-122.138861 47.6314580000001)
WA,POINT (-122.227965 47.404435)
WA,POINT (-122.227932 47.408104)
