,STATE,NAME,geometry
30863,TN,"walmart, wal-mart",POINT (-89.7826904 35.2070883)
30864,TN,"walmart, wal-mart",POINT (-89.8471186 35.2278662)
30865,TN,walgreens,POINT (-90.0318926 35.210312)
30867,TN,walgreens,POINT (-86.7565822 36.2688574)
30868,TN,walgreens,POINT (-89.7933189 35.2040153)
30869,TN,walgreens,POINT (-86.8441634 36.1268397)
30870,TN,walgreens,POINT (-86.7803504 36.1640349)
30876,TN,walgreens,POINT (-89.8376398 35.1669245)
30878,TN,"walmart, wal-mart",POINT (-86.7091301 36.0417939)
30879,TN,walgreens,POINT (-89.9749242 35.2206198)
30890,TN,walgreens,POINT (-86.6967215 36.3295364)
30891,TN,walgreens,POINT (-88.8291497 35.6954646)
30892,TN,walgreens,POINT (-88.822154 35.637204)
30900,TN,"walmart, wal-mart",POINT (-87.0603904 35.2015068)
30901,TN,"walmart, wal-mart",POINT (-86.791551 35.4711804)
30904,TN,cvs,POINT (-87.3735393 36.0719855)
30905,TN,walgreens,POINT (-89.3971656 36.0640715)
30913,TN,cvs,POINT (-86.8155316 36.1522921)
30920,TN,"walmart, wal-mart",POINT (-87.4129048 36.5803)
30921,TN,"walmart, wal-mart",POINT (-87.2911701 36.5948749)
30926,TN,walgreens,POINT (-87.3296545 35.2409596)
30927,TN,walgreens,POINT (-87.3115171 36.5629758)
30935,TN,walgreens,POINT (-89.9059122 35.3444808)
30942,IL,walgreens,POINT (-89.9027353 38.7317016)
30943,IL,cvs,POINT (-87.6883785 39.6023298)
30944,IL,"walmart, wal-mart",POINT (-87.7238988 39.0087871)
30946,IL,"walmart, wal-mart",POINT (-90.0703555 38.8702258)
30948,IL,"walmart, wal-mart",POINT (-90.0173067 38.6747311)
30950,TN,walgreens,POINT (-89.5156758 35.2295447)
30953,IL,"walmart, wal-mart",POINT (-87.6809509 39.6017625)
30957,IL,cvs,POINT (-89.9520671 38.8113299)
30959,IL,cvs,POINT (-89.6816611 38.7488726)
30960,IL,cvs,POINT (-88.9322667 37.8974734)
30961,IL,cvs,POINT (-90.191326 38.9224266)
30964,IL,walgreens,POINT (-90.1928246 38.92152)
30968,IL,"walmart, wal-mart",POINT (-88.9513181 39.8999623)
30969,IL,"walmart, wal-mart",POINT (-89.1353793 38.9663871)
30971,IL,walgreens,POINT (-88.8789598 39.8204518)
30975,IL,"walmart, wal-mart",POINT (-88.9813417 38.6259966)
30979,IL,"walmart, wal-mart",POINT (-89.1869972 37.7386056)
30984,IL,"walmart, wal-mart",POINT (-89.8944085 39.268036)
30985,IL,walgreens,POINT (-90.0354411 38.5287125)
30987,IL,walgreens,POINT (-89.7145022 39.7850647)
30988,IL,walgreens,POINT (-89.9582914 38.516413)
30989,IL,walgreens,POINT (-89.9479027 38.5700858)
30992,IL,cvs,POINT (-89.6312722 39.8323946)
30993,IL,cvs,POINT (-90.0248506 38.5421899)
30994,IL,walgreens,POINT (-89.70715 39.7524691)
30995,IL,walgreens,POINT (-89.7040191 39.6848733)
31000,IL,cvs,POINT (-89.6673327 39.7644594)
31008,IN,cvs,POINT (-86.9339966 39.0135149)
31012,IL,cvs,POINT (-89.6158134 39.7585632)
31017,MO,"walmart, wal-mart",POINT (-91.5327119 36.5248862)
31030,IL,walgreens,POINT (-90.173694 38.5611232)
31031,MO,"walmart, wal-mart",POINT (-91.1426563 38.8233824)
31038,IL,"walmart, wal-mart",POINT (-90.2709225 39.7198781)
31040,IL,walgreens,POINT (-90.1544342 38.3564507)
31045,IL,"walmart, wal-mart",POINT (-89.9540242 38.5950561)
31048,IL,walgreens,POINT (-90.2303208 39.7237484)
31051,IL,cvs,POINT (-88.5333936 37.7374862)
31056,IL,cvs,POINT (-89.493971 39.1556411)
31057,IL,"walmart, wal-mart",POINT (-89.6683261 39.1855327)
31063,IL,"walmart, wal-mart",POINT (-88.3892297 38.3760062)
31065,IL,cvs,POINT (-87.7642066 38.4163225)
31074,IL,"walmart, wal-mart",POINT (-88.5329571 37.728302)
31076,IN,cvs,POINT (-87.567059 37.9692683)
31088,TN,"walmart, wal-mart",POINT (-89.5430846 35.7607324)
31094,IL,"walmart, wal-mart",POINT (-88.1903322 38.0736623)
31096,TN,cvs,POINT (-89.7334587 35.2048522)
31111,IL,walgreens,POINT (-88.9625892 38.3266458)
31119,IL,walgreens,POINT (-89.0269371 37.7882625)
31122,TN,walgreens,POINT (-86.7881401 36.0201131)
31127,AR,"walmart, wal-mart",POINT (-90.7344091 35.8159865)
31132,AR,walgreens,POINT (-90.5062239 36.052409)
31137,AR,"walmart, wal-mart",POINT (-89.984039 35.6966166)
31140,IL,"walmart, wal-mart",POINT (-88.4958664 38.6821902)
31147,KY,"walmart, wal-mart",POINT (-88.3178401 36.6270348)
31152,IL,walgreens,POINT (-88.3491789 39.480884)
31156,IN,cvs,POINT (-87.124513 39.5233445)
31157,IN,cvs,POINT (-87.1713331 38.6518788)
31158,IN,"walmart, wal-mart",POINT (-86.9346378 38.427221)
31159,IN,cvs,POINT (-86.9389511 38.391101)
31160,KY,"walmart, wal-mart",POINT (-87.4401767 36.6680448)
31163,KY,"walmart, wal-mart",POINT (-87.469382 36.830096)
31164,IN,cvs,POINT (-86.9153929 38.6726391)
31168,IN,walgreens,POINT (-87.5734604 38.0178921)
31169,IN,cvs,POINT (-87.564194 37.9853132)
31170,IN,cvs,POINT (-87.6089946 37.9838163)
31171,IN,cvs,POINT (-87.4090016 39.6584323)
31172,IN,cvs,POINT (-87.4089501 39.0929458)
31175,IN,cvs,POINT (-87.3797798 39.4712532)
31178,IN,cvs,POINT (-87.3971596 39.4926822)
31179,IN,cvs,POINT (-87.5110804 38.0140759)
31180,IN,"walmart, wal-mart",POINT (-87.4310375 39.6561849)
31181,IN,"walmart, wal-mart",POINT (-87.4240981 39.1010548)
31182,IN,cvs,POINT (-87.4076776 39.4342439)
31183,MO,walgreens,POINT (-90.2750082 38.7247782)
31191,MO,walgreens,POINT (-90.4740536 38.5241662)
31192,MO,walgreens,POINT (-90.3087138 38.8256593)
31193,MO,walgreens,POINT (-90.2434019 38.726723)
31194,MO,walgreens,POINT (-90.4278928 38.7535956)
31195,MO,walgreens,POINT (-90.3061199 38.7481376)
31196,MO,walgreens,POINT (-90.4352183 38.6012031)
31197,MO,walgreens,POINT (-90.3371992 38.7963219)
31200,MO,"walmart, wal-mart",POINT (-90.6567913 38.5065757)
31201,MO,"walmart, wal-mart",POINT (-90.2835596 38.7659747)
31202,MO,"walmart, wal-mart",POINT (-90.4386735 38.5100797)
31216,MO,walgreens,POINT (-90.5863797 38.6042827)
31217,MO,walgreens,POINT (-90.4447207 38.5079764)
31219,MO,walgreens,POINT (-90.3969829 38.6917601)
31220,MO,walgreens,POINT (-90.3788884 38.5364274)
31221,MO,walgreens,POINT (-90.3291242 38.6988581)
31222,MO,walgreens,POINT (-90.4529491 38.714963)
31223,MO,walgreens,POINT (-90.2799608 38.5418536)
31225,IN,"walmart, wal-mart",POINT (-87.3381998 39.4385541)
