STATE,geometry
CA,POINT (-122.723105 38.39437)
CA,POINT (-122.301126 38.322642)
CA,POINT (-122.75412 38.4167)
CA,POINT (-122.745589 38.440953)
CA,POINT (-122.45826 38.2898190000001)
CA,POINT (-122.68675 38.339548)
CA,POINT (-122.710771 38.3522370000001)
CA,POINT (-122.711623 38.3452160000001)
CA,POINT (-122.715615 38.3456390000001)
CA,POINT (-121.805647 37.9844000000001)
CA,POINT (-121.805887 37.98423)
CA,POINT (-121.805979 38.0076280000001)
CA,POINT (-121.795685 37.998427)
CA,POINT (-121.80304 37.976027)
CA,POINT (-121.78234 37.9665910000001)
CA,POINT (-122.021271 37.9734580000001)
CA,POINT (-122.030316 37.975803)
CA,POINT (-121.641727 37.889145)
CA,POINT (-122.033575 37.974318)
CA,POINT (-122.034579 37.9753930000001)
CA,POINT (-122.031665 37.9529000000001)
CA,POINT (-122.039402 37.974139)
CA,POINT (-122.049809 37.9813530000001)
CA,POINT (-122.051242 37.969161)
CA,POINT (-122.055674 37.9803210000001)
CA,POINT (-122.060749 37.9775060000001)
CA,POINT (-122.132943 38.0449590000001)
CA,POINT (-122.159378 38.0486080000001)
CA,POINT (-122.136006 38.018445)
CA,POINT (-122.098534 37.992821)
CA,POINT (-122.06024 37.945093)
CA,POINT (-122.061314 37.9600990000001)
CA,POINT (-122.064257 37.973801)
CA,POINT (-122.072769 37.9611540000001)
CA,POINT (-122.008996 38.246386)
CA,POINT (-122.0205 38.2458370000001)
CA,POINT (-122.067431 38.2560960000001)
CA,POINT (-122.069323 38.2596790000001)
CA,POINT (-122.036493 38.2582820000001)
CA,POINT (-121.708102 37.712994)
CA,POINT (-121.7397 37.705808)
CA,POINT (-121.77157 37.6980950000001)
CA,POINT (-121.77458 37.6974960000001)
CA,POINT (-121.812074 37.698522)
CA,POINT (-121.457592 37.754191)
CA,POINT (-121.775472 37.681677)
CA,POINT (-121.77045 37.678707)
CA,POINT (-121.435145 37.7519720000001)
CA,POINT (-121.420563 37.7396820000001)
CA,POINT (-121.876767 37.6588610000001)
CA,POINT (-122.871865 38.6144590000001)
CA,POINT (-122.890552 38.473594)
CA,POINT (-122.825038 38.403485)
CA,POINT (-122.666846 38.274616)
CA,POINT (-122.059059 37.9400620000001)
CA,POINT (-122.058173 37.9305380000001)
CA,POINT (-122.058314 37.926389)
CA,POINT (-122.059139 37.926585)
CA,POINT (-122.274399 38.019299)
CA,POINT (-122.29941 37.9904060000001)
CA,POINT (-122.320577 37.9841040000001)
CA,POINT (-122.322429 37.9827740000001)
CA,POINT (-122.320066 37.963785)
CA,POINT (-122.340687 37.959193)
CA,POINT (-122.343904 37.9379410000001)
CA,POINT (-122.292086 37.8906200000001)
CA,POINT (-122.268365 37.8813630000001)
CA,POINT (-122.304145 37.8787840000001)
CA,POINT (-122.355901 37.911662)
CA,POINT (-122.270977 37.8719180000001)
CA,POINT (-122.299946 37.868934)
CA,POINT (-122.268059 37.870239)
CA,POINT (-122.296805 37.863431)
CA,POINT (-122.267726 37.8717330000001)
CA,POINT (-122.269623 37.863701)
CA,POINT (-122.253129 37.8583360000001)
CA,POINT (-122.380751 37.9253640000001)
CA,POINT (-122.384946 37.927017)
CA,POINT (-122.288088 37.841597)
CA,POINT (-122.294746 37.8385930000001)
CA,POINT (-122.299078 37.837615)
CA,POINT (-122.2624 37.8374220000001)
CA,POINT (-122.050528 38.2625860000001)
CA,POINT (-122.058084 38.249307)
CA,POINT (-122.065485 38.2492590000001)
CA,POINT (-121.954581 38.3353690000001)
CA,POINT (-121.989429 38.355514)
CA,POINT (-121.986183 38.356482)
CA,POINT (-121.989953 38.358279)
CA,POINT (-121.983403 38.3589640000001)
CA,POINT (-121.957038 38.3463)
CA,POINT (-121.955203 38.367266)
CA,POINT (-121.966048 38.3912020000001)
CA,POINT (-121.943677 38.392411)
CA,POINT (-121.822589 38.469162)
CA,POINT (-121.975802 37.550692)
CA,POINT (-121.989024 37.5445090000001)
CA,POINT (-121.974416 37.546976)
CA,POINT (-122.025376 37.567533)
