STATE,geometry
AK,POINT (-149.844783611 61.1043999)
AK,POINT (-149.753072997 61.204304849)
AK,POINT (-149.939150686 61.157340257)
AK,POINT (-149.949210613 61.1422293570001)
AK,POINT (-149.742384108 61.2171984020001)
AK,POINT (-149.491002873 61.6187848390001)
AK,POINT (-149.931077143 61.11837367)
AK,POINT (-149.763898071 61.1983239200001)
AK,POINT (-151.281774608 60.5670067940001)
AK,POINT (-149.79952926 61.0889630440001)
AK,POINT (-149.746987759 61.1908852060001)
AK,POINT (-149.852817276 61.1842935710001)
AK,POINT (-149.721077357 61.1889705090001)
AK,POINT (-149.162180038 61.6308591360001)
AK,POINT (-149.819258884 61.202247259)
AK,POINT (-149.80932633 61.1061906510001)
AK,POINT (-149.78334583 61.1853194820001)
AK,POINT (-149.727434026 61.2048489100001)
AK,POINT (-149.722023125 61.203023633)
AK,POINT (-149.310175304 61.576573045)
AK,POINT (-149.736748867 61.218302313)
AK,POINT (-149.971036374 61.136526589)
AK,POINT (-149.928156312 61.139889161)
AK,POINT (-149.865228653 61.1051953670001)
AK,POINT (-149.85367165 61.1606920180001)
AK,POINT (-149.93924316 61.1480937320001)
AK,POINT (-149.935935072 61.1958452060001)
AK,POINT (-152.396627437 57.8004016770001)
AK,POINT (-149.719615179 61.183129706)
AK,POINT (-149.725006598 61.190336464)
AK,POINT (-149.830526393 61.0884667770001)
AK,POINT (-149.885600125 61.111973187)
AK,POINT (-149.950456938 61.1269455620001)
AK,POINT (-149.44498683 60.124083759)
AK,POINT (-149.724767982 61.1820401260001)
AK,POINT (-149.120033097 61.6216620540001)
AK,POINT (-149.958207581 61.1949984290001)
AK,POINT (-149.929123599 61.1581100000001)
AK,POINT (-149.408009 61.5940890000001)
AK,POINT (-149.445001107 60.124308553)
AK,POINT (-149.930279286 61.1476602590001)
AK,POINT (-149.817949624 61.1451237590001)
AK,POINT (-149.923051902 61.1964339200001)
AK,POINT (-149.833375892 61.138124303)
AK,POINT (-149.729622347 61.195549607)
AK,POINT (-152.396438276 57.8004883300001)
AK,POINT (-149.803241526 61.1097337590001)
AK,POINT (-149.746982999 61.189233277)
AK,POINT (-149.752219036 61.2026710540001)
AK,POINT (-149.978768784 61.1367336160001)
AK,POINT (-149.803228597 61.1435933130001)
AK,POINT (-149.824614375 61.2047510900001)
AK,POINT (-149.731040902 61.190251259)
AK,POINT (-149.756352097 61.2087980360001)
AK,POINT (-149.857114733 61.1887941510001)
AK,POINT (-149.849517903 61.1563747590001)
AK,POINT (-152.361097519 57.8140382770001)
AK,POINT (-149.516632134 61.590161956)
AK,POINT (-149.892817107 61.152794402)
AK,POINT (-149.945287107 61.1489625360001)
AK,POINT (-149.939521294 61.129945053)
AK,POINT (-149.901970142 61.1435544300001)
AK,POINT (-149.728128903 61.1818071070001)
AK,POINT (-147.724507116 64.8313210630001)
AK,POINT (-149.790406241 61.199981473)
AK,POINT (-149.830448071 61.1156588740001)
AK,POINT (-149.802696285 61.2038662050001)
AK,POINT (-149.843704117 61.131574517)
AK,POINT (-149.842308196 61.11205074)
AK,POINT (-146.358066601 61.1322017150001)
AK,POINT (-149.922117777 61.191513732)
AK,POINT (-151.442436099 59.6578964010001)
AK,POINT (-151.534104985 59.6517633560001)
AK,POINT (-149.83950858 61.158974367)
AK,POINT (-135.344148134 57.054607715)
AK,POINT (-131.69054283 55.36022174)
AK,POINT (-149.94330241 61.1941162940001)
AK,POINT (-149.848564312 61.1945129200001)
AK,POINT (-152.344630634 57.813671937)
AK,POINT (-162.601116704 66.8934400700001)
AK,POINT (-149.839213313 61.155825017)
AK,POINT (-149.786093544 61.1829885180001)
AK,POINT (-147.737501542 64.84464216)
AK,POINT (-149.770511215 61.2136566240001)
AK,POINT (-149.911861063 61.1775301260001)
AK,POINT (-149.826144991 61.1525813480001)
AK,POINT (-149.746336179 61.200872223)
AK,POINT (-149.914133 61.1371360800001)
AK,POINT (-149.732289393 61.2032310540001)
AK,POINT (-149.92396759 61.177544089)
AK,POINT (-149.94371325 61.1481101250001)
AK,POINT (-149.751503794 61.2142381960001)
AK,POINT (-149.74473601 61.1971680980001)
AK,POINT (-149.540061902 61.318961642)
AK,POINT (-149.776403241 61.1846617680001)
AK,POINT (-149.620077919 61.521964009)
AK,POINT (-149.520819455 61.311292081)
AK,POINT (-149.176580795 61.6006038570001)
AK,POINT (-149.453998786 61.5703130890001)
AK,POINT (-149.472372196 61.586944911)
AK,POINT (-149.517131107 61.587402652)
AK,POINT (-149.351398534 61.5729828930001)
AK,POINT (-149.7549 61.2115753310001)
AK,POINT (-149.966438367 61.157338323)
AK,POINT (-149.925372348 61.177558365)
AK,POINT (-149.944914446 61.144071893)
AK,POINT (-149.814598786 61.2065975530001)
AK,POINT (-149.942898884 61.1270191610001)
AK,POINT (-149.783487714 61.1915202590001)
AK,POINT (-149.784806911 61.183690063)
AK,POINT (-149.875731803 61.1631163310001)
AK,POINT (-149.875669937 61.163111572)
AK,POINT (-149.750789205 61.2083900000001)
AK,POINT (-149.811581384 61.2041245980001)
AK,POINT (-149.914971866 61.1860307410001)
AK,POINT (-131.711136206 55.3649664010001)
AK,POINT (-149.721868358 61.213169356)
AK,POINT (-149.753621215 61.2079680360001)
AK,POINT (-149.55947325 61.315161705)
AK,POINT (-149.728081 61.2166855630001)
AK,POINT (-149.790781564 61.1316037940001)
AK,POINT (-149.762006707 61.2232271070001)
AK,POINT (-149.755312678 61.214620294)
AK,POINT (-149.720049009 61.2145855360001)
AK,POINT (-149.505417813 61.315477974)
AK,POINT (-149.623399722 61.495546946)
AK,POINT (-134.574017097 58.3845642000001)
AK,POINT (-134.496766235 58.363084793)
