,STATE,geometry
497,WA,POINT (-122.165167 47.7556900000001)
498,WA,POINT (-122.149611 47.755188)
499,WA,POINT (-122.21024 47.7039960000001)
500,WA,POINT (-122.207533 47.812106)
501,WA,POINT (-122.31032 47.775226)
502,WA,POINT (-122.220107 47.8493950000001)
503,WA,POINT (-122.328421 47.6986590000001)
504,WA,POINT (-122.313866 47.8226540000001)
505,WA,POINT (-122.316936 47.6758140000001)
506,WA,POINT (-122.275124 47.87307)
507,WA,POINT (-122.210732 47.796272)
508,WA,POINT (-122.277798 47.823648)
509,WA,POINT (-122.279153 47.828159)
510,WA,POINT (-122.280212 47.8281720000001)
511,WA,POINT (-122.243567 47.876855)
512,WA,POINT (-122.281785 47.826111)
513,WA,POINT (-122.281738 47.824192)
514,WA,POINT (-122.287617 47.8194140000001)
515,WA,POINT (-122.287582 47.8229020000001)
516,WA,POINT (-122.289067 47.819354)
517,WA,POINT (-122.203954 47.755436)
518,WA,POINT (-122.184784 47.7669220000001)
519,WA,POINT (-122.295674 47.8173360000001)
520,WA,POINT (-122.270208 47.876832)
521,WA,POINT (-122.205125 47.761847)
522,WA,POINT (-122.206972 47.902186)
523,WA,POINT (-122.274062 47.8209130000001)
524,WA,POINT (-122.268526 47.8316790000001)
525,WA,POINT (-122.12359 47.838287)
526,WA,POINT (-122.291031 47.820928)
527,WA,POINT (-122.20883 47.764707)
528,WA,POINT (-122.206849 47.8981810000001)
529,WA,POINT (-122.026376 47.69996)
530,WA,POINT (-122.004289 47.5641660000001)
531,WA,POINT (-121.873603 47.5315810000001)
532,WA,POINT (-122.026779 47.6445160000001)
533,WA,POINT (-121.986475 47.739534)
534,WA,POINT (-122.035342 47.6158090000001)
535,WA,POINT (-122.043678 47.693764)
536,WA,POINT (-122.033813 47.5819740000001)
537,WA,POINT (-122.038117 47.545173)
538,WA,POINT (-122.03766 47.536188)
539,WA,POINT (-122.057258 47.549357)
540,WA,POINT (-122.036303 47.5364080000001)
541,WA,POINT (-122.048815 47.5438340000001)
542,WA,POINT (-122.059591 47.545759)
543,WA,POINT (-122.035567 47.530175)
544,WA,POINT (-121.976003 47.861455)
545,WA,POINT (-122.100885 47.930887)
546,WA,POINT (-121.97057 47.855785)
547,WA,POINT (-121.978929 47.8612810000001)
548,WA,POINT (-122.101276 47.6754980000001)
549,WA,POINT (-122.101276 47.6754980000001)
550,WA,POINT (-122.124631 47.6785390000001)
551,WA,POINT (-122.135456 47.682199)
552,WA,POINT (-122.143555 47.685957)
553,WA,POINT (-122.342592 47.784653)
554,WA,POINT (-122.336416 47.7930920000001)
555,WA,POINT (-122.331957 47.7992330000001)
556,WA,POINT (-122.319256 47.8001580000001)
557,WA,POINT (-121.791855 47.490623)
558,WA,POINT (-121.785007 47.4945210000001)
559,WA,POINT (-122.438242 47.255573)
560,WA,POINT (-122.488938 47.2704000000001)
561,WA,POINT (-122.481755 47.2375070000001)
562,WA,POINT (-122.471753 47.2237670000001)
563,WA,POINT (-122.438767 47.253973)
564,WA,POINT (-122.334362 47.8068870000001)
565,WA,POINT (-122.377077 47.8110150000001)
566,WA,POINT (-122.383026 47.80969)
567,WA,POINT (-122.286397 47.8919050000001)
568,WA,POINT (-122.378835 47.8093940000001)
569,WA,POINT (-122.296047 47.717627)
570,WA,POINT (-122.317823 47.710405)
571,WA,POINT (-122.136481 47.631492)
572,WA,POINT (-122.13527 47.6279060000001)
573,WA,POINT (-122.138861 47.6314580000001)
574,WA,POINT (-122.227965 47.404435)
575,WA,POINT (-122.227932 47.408104)
576,WA,POINT (-122.226409 47.412039)
577,WA,POINT (-122.249447 47.405812)
578,WA,POINT (-122.244155 47.4146200000001)
579,WA,POINT (-122.22755 47.397474)
580,WA,POINT (-122.2209 47.4438420000001)
581,WA,POINT (-122.250766 47.4317)
582,WA,POINT (-122.243623 47.441108)
583,WA,POINT (-122.247832 47.4408990000001)
584,WA,POINT (-122.223453 47.459958)
585,WA,POINT (-122.254318 47.451153)
586,WA,POINT (-122.254318 47.451153)
587,WA,POINT (-122.248794 47.460337)
588,WA,POINT (-122.210796 47.4695630000001)
589,WA,POINT (-122.262412 47.4557990000001)
590,WA,POINT (-122.216937 47.4708660000001)
591,WA,POINT (-122.230983 47.4694860000001)
592,WA,POINT (-122.254181 47.4622860000001)
593,WA,POINT (-122.2486 47.465901)
594,WA,POINT (-122.334273 47.4430070000001)
595,WA,POINT (-122.29582 47.441782)
596,WA,POINT (-122.299163 47.450702)
597,WA,POINT (-122.281143 47.4566540000001)
598,WA,POINT (-122.269133 47.4662690000001)
599,WA,POINT (-122.253072 47.469277)
600,WA,POINT (-122.191505 47.6399900000001)
601,WA,POINT (-122.196519 47.6780690000001)
602,WA,POINT (-122.203564 47.6763970000001)
603,WA,POINT (-122.196561 47.6767180000001)
604,WA,POINT (-122.198588 47.6761240000001)
605,WA,POINT (-122.207085 47.6763780000001)
606,WA,POINT (-122.227685 47.2026730000001)
607,WA,POINT (-122.334852 47.6064220000001)
608,WA,POINT (-122.341042 47.6160360000001)
609,WA,POINT (-122.338532 47.6144540000001)
610,WA,POINT (-122.334318 47.6077070000001)
611,WA,POINT (-122.335471 47.6071140000001)
612,WA,POINT (-122.336357 47.606475)
613,WA,POINT (-122.336651 47.6067880000001)
614,WA,POINT (-122.333902 47.608797)
615,WA,POINT (-122.333203 47.6089620000001)
616,WA,POINT (-122.335108 47.608575)
617,WA,POINT (-122.335929 47.6094380000001)
618,WA,POINT (-122.334874 47.6099990000001)
