,STATE,geometry
276,CA,POINT (-121.892832 36.5981380000001)
277,CA,POINT (-121.921814 36.5525420000001)
278,CA,POINT (-121.905476 36.539794)
279,CA,POINT (-121.75996 36.9038780000001)
280,CA,POINT (-121.783679 36.9127980000001)
281,CA,POINT (-121.38906 36.836261)
282,CA,POINT (-121.403881 36.8514250000001)
283,CA,POINT (-121.779894 36.930846)
284,CA,POINT (-121.562823 37.001063)
285,CA,POINT (-121.595974 37.0134800000001)
286,CA,POINT (-121.576689 37.018383)
287,CA,POINT (-121.563328 37.02374)
288,CA,POINT (-121.5685 37.0291940000001)
289,CA,POINT (-121.5685 37.0291940000001)
290,CA,POINT (-121.894491 36.9757720000001)
291,CA,POINT (-121.899711 36.9764270000001)
292,CA,POINT (-121.901845 36.9771910000001)
293,CA,POINT (-121.95729 36.9872980000001)
294,CA,POINT (-122.338942 37.520766)
295,CA,POINT (-122.25946 37.5241530000001)
296,CA,POINT (-122.291386 37.5538790000001)
297,CA,POINT (-122.300506 37.557122)
298,CA,POINT (-122.289868 37.555373)
299,CA,POINT (-122.317338 37.555122)
300,CA,POINT (-122.286707 37.557983)
301,CA,POINT (-122.281225 37.55582)
302,CA,POINT (-122.269907 37.5604900000001)
303,CA,POINT (-122.317225 37.5632640000001)
304,CA,POINT (-122.325065 37.5621360000001)
305,CA,POINT (-122.319902 37.567282)
306,CA,POINT (-122.227877 37.4865970000001)
307,CA,POINT (-122.221525 37.4892620000001)
308,CA,POINT (-122.214427 37.500775)
309,CA,POINT (-122.211352 37.5027210000001)
310,CA,POINT (-122.217235 37.487015)
311,CA,POINT (-122.348536 37.5775130000001)
312,CA,POINT (-122.351434 37.5767940000001)
313,CA,POINT (-122.350231 37.5780070000001)
314,CA,POINT (-122.210705 37.4848240000001)
315,CA,POINT (-122.346685 37.589682)
316,CA,POINT (-122.200161 37.487127)
317,CA,POINT (-122.366299 37.5977960000001)
318,CA,POINT (-122.392872 37.7103230000001)
319,CA,POINT (-122.391137 37.711193)
320,CA,POINT (-122.438379 37.6609790000001)
321,CA,POINT (-122.413966 37.8065980000001)
322,CA,POINT (-122.384405 37.6649860000001)
323,CA,POINT (-122.397732 37.7229120000001)
324,CA,POINT (-122.398749 37.6545550000001)
325,CA,POINT (-122.471889 37.693269)
326,CA,POINT (-122.467744 37.7111610000001)
327,CA,POINT (-122.402621 37.6461830000001)
328,CA,POINT (-122.46862 37.666663)
329,CA,POINT (-122.402118 37.7399500000001)
330,CA,POINT (-122.401921 37.740578)
331,CA,POINT (-122.423767 37.635546)
332,CA,POINT (-122.438861 37.7442140000001)
333,CA,POINT (-122.418636 37.630366)
334,CA,POINT (-122.421763 37.630457)
335,CA,POINT (-122.41644 37.6276260000001)
336,CA,POINT (-122.434418 37.751332)
337,CA,POINT (-122.466546 37.7402470000001)
338,CA,POINT (-122.399289 37.633295)
339,CA,POINT (-122.476243 37.74303)
340,CA,POINT (-122.385909 37.755497)
341,CA,POINT (-122.434962 37.7596510000001)
342,CA,POINT (-122.433427 37.7641550000001)
343,CA,POINT (-122.365016 37.5901720000001)
344,CA,POINT (-122.383988 37.595604)
345,CA,POINT (-122.366376 37.5953930000001)
346,CA,POINT (-122.372787 37.5970570000001)
347,CA,POINT (-122.349866 37.590719)
348,CA,POINT (-122.449965 37.7656040000001)
349,CA,POINT (-122.490473 37.761083)
350,CA,POINT (-122.428151 37.468444)
351,CA,POINT (-122.485976 37.583806)
352,CA,POINT (-122.224957 37.418308)
353,CA,POINT (-122.08786 37.373295)
354,CA,POINT (-122.106636 37.397707)
355,CA,POINT (-122.176659 37.433209)
356,CA,POINT (-122.144378 37.42416)
357,CA,POINT (-122.110539 37.406101)
358,CA,POINT (-122.0495 37.317683)
359,CA,POINT (-122.080949 37.3908200000001)
360,CA,POINT (-122.104458 37.4137000000001)
361,CA,POINT (-122.037619 37.349517)
362,CA,POINT (-122.162823 37.4437290000001)
363,CA,POINT (-122.206557 37.4211240000001)
364,CA,POINT (-122.182434 37.4520880000001)
365,CA,POINT (-122.181695 37.4530490000001)
366,CA,POINT (-122.158942 37.448611)
367,CA,POINT (-122.071151 37.4131340000001)
368,CA,POINT (-122.026851 37.322799)
369,CA,POINT (-122.030957 37.2594570000001)
370,CA,POINT (-122.093354 37.41941)
371,CA,POINT (-122.078018 37.408604)
372,CA,POINT (-122.173077 37.4590150000001)
373,CA,POINT (-122.035813 37.396483)
374,CA,POINT (-122.078047 37.419472)
375,CA,POINT (-122.035643 37.3726130000001)
376,CA,POINT (-122.003484 37.2804820000001)
377,CA,POINT (-122.014064 37.3221800000001)
378,CA,POINT (-122.014101 37.324148)
379,CA,POINT (-121.982727 37.289133)
380,CA,POINT (-121.984911 37.221009)
381,CA,POINT (-121.99411 37.29211)
382,CA,POINT (-122.051303 37.402408)
383,CA,POINT (-122.118745 37.4474440000001)
384,CA,POINT (-122.03146 37.3900350000001)
385,CA,POINT (-122.060366 37.3374660000001)
386,CA,POINT (-122.008738 37.3809600000001)
387,CA,POINT (-122.014139 37.398873)
388,CA,POINT (-121.994801 37.3740320000001)
389,CA,POINT (-121.998306 37.3871950000001)
390,CA,POINT (-122.017261 37.4140140000001)
391,CA,POINT (-122.017261 37.4140140000001)
392,CA,POINT (-122.007516 37.4092200000001)
393,CA,POINT (-121.977577 37.406411)
394,CA,POINT (-121.978046 37.403487)
395,CA,POINT (-121.977961 37.4002370000001)
396,CA,POINT (-121.985429 37.3740760000001)
397,CA,POINT (-121.98262 37.380341)
398,CA,POINT (-121.965814 37.3887290000001)
399,CA,POINT (-121.968021 37.3694140000001)
400,CA,POINT (-121.979316 37.352272)
401,CA,POINT (-121.976714 37.3522740000001)
402,CA,POINT (-121.976714 37.3522740000001)
403,CA,POINT (-121.960889 37.3522820000001)
404,CA,POINT (-121.985252 37.322996)
405,CA,POINT (-121.978022 37.3230290000001)
406,CA,POINT (-121.968199 37.3253940000001)
407,CA,POINT (-121.973088 37.5311370000001)
408,CA,POINT (-122.418023 37.7813820000001)
409,CA,POINT (-122.417221 37.776844)
410,CA,POINT (-122.422513 37.786501)
411,CA,POINT (-122.424271 37.787295)
412,CA,POINT (-122.413505 37.7689080000001)
413,CA,POINT (-122.42339 37.7950240000001)
414,CA,POINT (-122.405111 37.771598)
415,CA,POINT (-122.403057 37.7879090000001)
416,CA,POINT (-122.437591 37.7743970000001)
417,CA,POINT (-122.404 37.7903610000001)
418,CA,POINT (-122.400412 37.7850250000001)
419,CA,POINT (-122.401542 37.7884230000001)
420,CA,POINT (-122.402076 37.789088)
421,CA,POINT (-122.402059 37.789564)
422,CA,POINT (-122.402325 37.7712680000001)
423,CA,POINT (-122.403708 37.7927980000001)
424,CA,POINT (-122.403856 37.768516)
425,CA,POINT (-122.401046 37.7911530000001)
426,CA,POINT (-122.435567 37.7858220000001)
427,CA,POINT (-122.395793 37.7765160000001)
428,CA,POINT (-122.401273 37.793643)
429,CA,POINT (-122.401273 37.793643)
430,CA,POINT (-122.400461 37.793188)
431,CA,POINT (-122.4016 37.7642690000001)
432,CA,POINT (-122.392997 37.776097)
433,CA,POINT (-122.391216 37.7800580000001)
434,CA,POINT (-122.393571 37.783101)
435,CA,POINT (-122.403572 37.792759)
436,CA,POINT (-122.398619 37.792451)
437,CA,POINT (-122.398429 37.791751)
438,CA,POINT (-122.398231 37.7918510000001)
439,CA,POINT (-122.397593 37.793411)
440,CA,POINT (-122.398915 37.7955830000001)
441,CA,POINT (-122.396962 37.793636)
442,CA,POINT (-122.401959 37.7973480000001)
443,CA,POINT (-122.393261 37.791951)
444,CA,POINT (-122.411312 37.7931570000001)
445,CA,POINT (-122.40229 37.7984670000001)
446,CA,POINT (-122.392721 37.791206)
447,CA,POINT (-122.392398 37.79125)
448,CA,POINT (-122.435635 37.797606)
449,CA,POINT (-122.419954 37.8049080000001)
450,CA,POINT (-122.41318 37.807647)
451,CA,POINT (-122.44515 37.7702830000001)
452,CA,POINT (-122.402632 37.7921400000001)
453,CA,POINT (-122.459019 37.7813790000001)
454,CA,POINT (-122.449496 37.787918)
455,CA,POINT (-122.460117 37.7811780000001)
456,CA,POINT (-122.453775 37.7873080000001)
457,CA,POINT (-122.477669 37.780517)
458,CA,POINT (-122.472264 37.7971610000001)
459,CA,POINT (-122.406224 37.8055810000001)
460,CA,POINT (-122.270863 37.7814280000001)
461,CA,POINT (-122.28831 37.766871)
462,CA,POINT (-122.273202 37.7859750000001)
463,CA,POINT (-122.242941 37.7822770000001)
464,CA,POINT (-122.271021 37.794925)
465,CA,POINT (-122.272993 37.80163)
466,CA,POINT (-122.25298 37.7602810000001)
467,CA,POINT (-122.270397 37.8064590000001)
468,CA,POINT (-122.26578 37.805826)
469,CA,POINT (-122.265193 37.8068940000001)
470,CA,POINT (-122.250724 37.798844)
471,CA,POINT (-122.241922 37.763858)
472,CA,POINT (-122.264818 37.8074780000001)
473,CA,POINT (-122.267081 37.810979)
474,CA,POINT (-122.2639 37.811116)
475,CA,POINT (-122.263022 37.8110350000001)
476,CA,POINT (-122.24249 37.811311)
477,CA,POINT (-122.283216 37.8051)
478,CA,POINT (-122.259876 37.822635)
479,CA,POINT (-122.280526 37.8288840000001)
480,CA,POINT (-122.222873 37.8070660000001)
481,CA,POINT (-122.285006 37.8380040000001)
482,CA,POINT (-122.268267 37.837184)
483,CA,POINT (-122.215155 37.7343550000001)
484,CA,POINT (-122.215155 37.7343550000001)
485,CA,POINT (-122.20643 37.7311240000001)
486,CA,POINT (-122.205012 37.744263)
487,CA,POINT (-122.197651 37.7350250000001)
488,CA,POINT (-122.183072 37.718461)
489,CA,POINT (-122.169716 37.7213540000001)
490,CA,POINT (-122.156447 37.7212910000001)
491,CA,POINT (-122.174959 37.69978)
492,CA,POINT (-122.155382 37.7251130000001)
493,CA,POINT (-122.15182 37.72614)
494,CA,POINT (-122.25584 38.132569)
495,CA,POINT (-122.263964 38.224636)
496,CA,POINT (-122.215822 38.1321780000001)
497,CA,POINT (-122.216932 38.1328800000001)
498,CA,POINT (-122.237799 38.1239440000001)
499,CA,POINT (-122.247736 38.109877)
500,CA,POINT (-122.238094 38.109045)
501,CA,POINT (-122.227278 38.106123)
502,CA,POINT (-122.277575 38.1041960000001)
503,CA,POINT (-122.258144 38.1011090000001)
504,CA,POINT (-122.283226 38.3468540000001)
505,CA,POINT (-122.211373 38.1059660000001)
506,CA,POINT (-122.290411 38.281735)
507,CA,POINT (-122.123954 38.2295520000001)
508,CA,POINT (-122.086149 38.2279300000001)
509,CA,POINT (-122.280271 38.2958090000001)
510,CA,POINT (-122.287304 38.294456)
511,CA,POINT (-122.288465 38.2960850000001)
512,CA,POINT (-122.30262 38.294538)
513,CA,POINT (-122.129273 38.0808420000001)
514,CA,POINT (-122.295173 38.3066170000001)
515,CA,POINT (-122.284989 38.3070510000001)
516,CA,POINT (-122.083792 38.2350290000001)
517,CA,POINT (-121.958852 37.7734980000001)
518,CA,POINT (-121.959835 37.766623)
519,CA,POINT (-121.963378 37.751291)
520,CA,POINT (-121.965754 37.768623)
521,CA,POINT (-121.972301 37.7772140000001)
522,CA,POINT (-121.973741 37.780428)
523,CA,POINT (-121.973836 37.7715170000001)
524,CA,POINT (-121.963378 37.751291)
525,CA,POINT (-121.963378 37.751291)
526,CA,POINT (-121.991099 37.774958)
527,CA,POINT (-121.995456 37.81661)
528,CA,POINT (-121.995334 37.822841)
529,CA,POINT (-121.979847 37.8156750000001)
530,CA,POINT (-121.928787 37.7026980000001)
531,CA,POINT (-121.891878 37.6981660000001)
532,CA,POINT (-121.939193 37.702504)
533,CA,POINT (-121.907589 37.6973370000001)
534,CA,POINT (-121.938101 37.70131)
535,CA,POINT (-121.926233 37.6972720000001)
536,CA,POINT (-121.903772 37.69302)
537,CA,POINT (-121.926536 37.692682)
538,CA,POINT (-121.930946 37.6930860000001)
539,CA,POINT (-121.903548 37.688931)
540,CA,POINT (-121.901227 37.6823380000001)
541,CA,POINT (-122.030581 37.847023)
542,CA,POINT (-122.055114 37.8879390000001)
543,CA,POINT (-122.056721 37.896784)
544,CA,POINT (-122.07475 37.878831)
545,CA,POINT (-122.065375 37.8953480000001)
546,CA,POINT (-122.063454 37.8977860000001)
547,CA,POINT (-122.064498 37.9019460000001)
548,CA,POINT (-122.058732 37.9090350000001)
549,CA,POINT (-122.020953 37.9249560000001)
550,CA,POINT (-122.064701 37.907315)
551,CA,POINT (-122.066603 37.9077)
552,CA,POINT (-122.015016 37.928978)
553,CA,POINT (-122.065347 37.909568)
554,CA,POINT (-122.01375 37.9287130000001)
555,CA,POINT (-122.017912 37.930909)
556,CA,POINT (-122.027986 37.9296150000001)
557,CA,POINT (-122.03125 37.9291380000001)
558,CA,POINT (-122.049381 37.926229)
559,CA,POINT (-122.065645 37.916997)
560,CA,POINT (-122.47052 38.505301)
561,CA,POINT (-122.688686 38.4333550000001)
562,CA,POINT (-122.724549 38.470247)
563,CA,POINT (-122.693038 38.4339440000001)
564,CA,POINT (-122.717424 38.443857)
565,CA,POINT (-122.730823 38.4472270000001)
566,CA,POINT (-122.784706 38.5140860000001)
567,CA,POINT (-122.71347 38.4111960000001)
568,CA,POINT (-122.74159 38.4292290000001)
569,CA,POINT (-122.806154 38.549067)
570,CA,POINT (-122.723105 38.39437)
571,CA,POINT (-122.301126 38.322642)
572,CA,POINT (-122.75412 38.4167)
573,CA,POINT (-122.745589 38.440953)
574,CA,POINT (-122.45826 38.2898190000001)
575,CA,POINT (-122.68675 38.339548)
576,CA,POINT (-122.710771 38.3522370000001)
577,CA,POINT (-122.711623 38.3452160000001)
578,CA,POINT (-122.715615 38.3456390000001)
579,CA,POINT (-121.805647 37.9844000000001)
580,CA,POINT (-121.805887 37.98423)
581,CA,POINT (-121.805979 38.0076280000001)
582,CA,POINT (-121.795685 37.998427)
583,CA,POINT (-121.80304 37.976027)
584,CA,POINT (-121.78234 37.9665910000001)
585,CA,POINT (-122.021271 37.9734580000001)
586,CA,POINT (-122.030316 37.975803)
587,CA,POINT (-121.641727 37.889145)
588,CA,POINT (-122.033575 37.974318)
589,CA,POINT (-122.034579 37.9753930000001)
590,CA,POINT (-122.031665 37.9529000000001)
591,CA,POINT (-122.039402 37.974139)
592,CA,POINT (-122.049809 37.9813530000001)
593,CA,POINT (-122.051242 37.969161)
594,CA,POINT (-122.055674 37.9803210000001)
595,CA,POINT (-122.060749 37.9775060000001)
596,CA,POINT (-122.132943 38.0449590000001)
597,CA,POINT (-122.159378 38.0486080000001)
598,CA,POINT (-122.136006 38.018445)
599,CA,POINT (-122.098534 37.992821)
600,CA,POINT (-122.06024 37.945093)
601,CA,POINT (-122.061314 37.9600990000001)
602,CA,POINT (-122.064257 37.973801)
603,CA,POINT (-122.072769 37.9611540000001)
604,CA,POINT (-122.008996 38.246386)
605,CA,POINT (-122.0205 38.2458370000001)
606,CA,POINT (-122.067431 38.2560960000001)
607,CA,POINT (-122.069323 38.2596790000001)
608,CA,POINT (-122.036493 38.2582820000001)
