STATE,geometry
ID,POINT (-116.551877 48.274164)
ID,POINT (-116.5478 48.274208)
WA,POINT (-117.099559 47.657676)
ID,POINT (-116.532308 48.3043260000001)
WA,POINT (-117.19677 47.6896410000001)
WA,POINT (-117.196464 47.659324)
ID,POINT (-115.927463 47.47166)
ID,POINT (-116.122886 47.5406590000001)
ID,POINT (-116.125807 47.5382450000001)
ID,POINT (-116.787629 47.7445240000001)
WA,POINT (-117.481513 47.947663)
WA,POINT (-117.238229 47.6861960000001)
WA,POINT (-117.256417 47.688405)
ID,POINT (-116.316278 48.687776)
ID,POINT (-116.516407 48.328112)
ID,POINT (-116.56022 47.315211)
WA,POINT (-117.199978 47.6570070000001)
WA,POINT (-117.241086 47.6716870000001)
WA,POINT (-117.258685 47.6807170000001)
WA,POINT (-117.282804 47.6634910000001)
WA,POINT (-117.282287 47.656974)
WA,POINT (-117.364413 46.883852)
MT,POINT (-115.55833 48.389079)
MT,POINT (-115.55419 48.390673)
MT,POINT (-115.100444 47.301496)
MT,POINT (-113.994523 46.8723140000001)
MT,POINT (-114.008181 46.853211)
MT,POINT (-113.997307 46.8494230000001)
MT,POINT (-114.014931 46.8515310000001)
MT,POINT (-113.997811 46.871544)
MT,POINT (-113.995045 46.8695530000001)
MT,POINT (-113.995304 46.870277)
MT,POINT (-113.996308 46.871655)
MT,POINT (-114.021969 46.847949)
MT,POINT (-113.992419 46.8716810000001)
MT,POINT (-113.994762 46.8735110000001)
MT,POINT (-114.022407 46.8461520000001)
MT,POINT (-114.039331 46.8732840000001)
MT,POINT (-113.982763 46.8578630000001)
MT,POINT (-114.021001 46.8797450000001)
MT,POINT (-113.98055 46.8680600000001)
MT,POINT (-114.039367 46.8609420000001)
MT,POINT (-114.028433 46.841434)
MT,POINT (-114.008558 46.8370760000001)
MT,POINT (-114.029542 46.8868670000001)
MT,POINT (-114.03699 46.8922440000001)
MT,POINT (-114.03966 46.8950990000001)
MT,POINT (-114.041002 46.8249860000001)
MT,POINT (-114.080385 46.921414)
MT,POINT (-113.967372 46.887387)
MT,POINT (-114.131263 46.9488840000001)
MT,POINT (-114.130947 46.9496290000001)
MT,POINT (-114.016542 46.8505250000001)
MT,POINT (-114.082698 46.748275)
MT,POINT (-114.096835 47.3842750000001)
MT,POINT (-114.096948 47.5097630000001)
MT,POINT (-113.479423 47.1747720000001)
MT,POINT (-114.101865 47.528735)
MT,POINT (-114.141077 47.692734)
MT,POINT (-114.163322 47.694169)
MT,POINT (-113.633134 47.3873750000001)
MT,POINT (-114.111065 46.522203)
MT,POINT (-114.178744 46.020178)
MT,POINT (-114.15352 46.2519140000001)
MT,POINT (-114.154725 46.240615)
MT,POINT (-114.156778 46.244849)
MT,POINT (-114.143903 46.418097)
MT,POINT (-114.162154 46.278439)
MT,POINT (-114.093841 46.5084810000001)
MT,POINT (-114.073082 48.062842)
MT,POINT (-114.078851 48.0742770000001)
MT,POINT (-114.277061 48.215716)
MT,POINT (-114.302521 48.1797310000001)
MT,POINT (-114.311292 48.1918420000001)
MT,POINT (-114.312763 48.196877)
MT,POINT (-114.339588 48.199686)
MT,POINT (-114.313886 48.198697)
MT,POINT (-114.152458 48.189352)
MT,POINT (-114.318705 48.206173)
MT,POINT (-114.330355 48.205335)
MT,POINT (-114.323147 48.2150530000001)
MT,POINT (-114.307721 48.22112)
MT,POINT (-114.191222 48.370617)
MT,POINT (-114.33672 48.4124430000001)
MT,POINT (-114.33521 48.409474)
MT,POINT (-114.3422 48.4106630000001)
MT,POINT (-114.341062 48.426318)
MT,POINT (-114.338212 48.4083430000001)
MT,POINT (-114.833453 48.7202940000001)
OR,POINT (-121.174281 44.587135)
OR,POINT (-122.768563 45.381024)
OR,POINT (-122.808499 45.2372300000001)
OR,POINT (-122.833943 45.151349)
OR,POINT (-122.762995 45.303028)
OR,POINT (-122.856099 45.1440410000001)
OR,POINT (-122.699923 45.2611460000001)
OR,POINT (-122.770251 45.3217750000001)
OR,POINT (-122.676456 45.268579)
OR,POINT (-122.774485 45.3376050000001)
OR,POINT (-122.941344 45.3063110000001)
OR,POINT (-122.765296 45.3382300000001)
OR,POINT (-122.951095 45.3052660000001)
OR,POINT (-122.845212 45.367804)
OR,POINT (-122.844665 45.3710110000001)
OR,POINT (-122.768563 45.381024)
OR,POINT (-122.762187 45.3813430000001)
OR,POINT (-122.758963 45.380979)
OR,POINT (-122.653034 45.3456820000001)
OR,POINT (-122.798348 45.399908)
OR,POINT (-122.795095 45.4073940000001)
OR,POINT (-122.764312 45.374467)
OR,POINT (-122.749068 45.4055530000001)
OR,POINT (-122.746924 45.409594)
OR,POINT (-122.576814 45.1490860000001)
OR,POINT (-122.582377 45.3264980000001)
OR,POINT (-122.585853 45.333451)
OR,POINT (-122.735975 45.4175490000001)
OR,POINT (-122.564277 45.4332170000001)
OR,POINT (-122.335235 45.287423)
OR,POINT (-122.57125 45.330591)
OR,POINT (-122.601535 45.362375)
OR,POINT (-122.582579 45.3826940000001)
OR,POINT (-122.61353 45.3664180000001)
OR,POINT (-122.612756 45.3670040000001)
OR,POINT (-122.546371 45.409477)
OR,POINT (-122.511553 45.4247770000001)
OR,POINT (-122.570368 45.4089050000001)
OR,POINT (-122.373503 45.4312600000001)
OR,POINT (-122.566599 45.41914)
OR,POINT (-122.53953 45.4294980000001)
OR,POINT (-122.269918 45.397296)
OR,POINT (-122.641151 45.38681)
OR,POINT (-122.581315 45.421324)
OR,POINT (-122.596907 45.4273900000001)
OR,POINT (-122.630422 45.4140340000001)
OR,POINT (-122.577691 45.438342)
OR,POINT (-122.578998 45.448949)
OR,POINT (-122.664729 45.4207920000001)
OR,POINT (-122.796756 45.486562)
OR,POINT (-122.806938 45.499584)
OR,POINT (-122.795171 45.484387)
OR,POINT (-122.786645 45.4865)
OR,POINT (-122.778753 45.4784780000001)
OR,POINT (-122.824503 45.4764670000001)
OR,POINT (-122.811943 45.4924130000001)
OR,POINT (-122.833775 45.497283)
OR,POINT (-122.794863 45.4609560000001)
OR,POINT (-122.790923 45.4605300000001)
OR,POINT (-122.778199 45.5115180000001)
OR,POINT (-122.769722 45.508815)
OR,POINT (-122.75701 45.48582)
OR,POINT (-122.833047 45.5135540000001)
OR,POINT (-122.782347 45.4551260000001)
OR,POINT (-122.806126 45.5241830000001)
OR,POINT (-122.749885 45.485692)
OR,POINT (-122.859172 45.4791010000001)
OR,POINT (-122.814629 45.52536)
OR,POINT (-122.774011 45.4995720000001)
OR,POINT (-122.788525 45.4463250000001)
OR,POINT (-122.777921 45.446382)
OR,POINT (-122.77773 45.4463240000001)
OR,POINT (-122.836698 45.525454)
OR,POINT (-122.776211 45.4462120000001)
OR,POINT (-122.86756 45.536501)
OR,POINT (-122.903593 45.516105)
OR,POINT (-122.874847 45.5305890000001)
OR,POINT (-122.851475 45.5332910000001)
OR,POINT (-122.86748 45.543306)
OR,POINT (-122.891588 45.539026)
OR,POINT (-122.868419 45.474841)
OR,POINT (-122.80684 45.493573)
OR,POINT (-122.865789 45.557732)
OR,POINT (-122.930808 45.5290340000001)
OR,POINT (-122.780083 45.5378390000001)
OR,POINT (-122.82815 45.440815)
OR,POINT (-122.776473 45.4455760000001)
OR,POINT (-122.826191 45.43915)
OR,POINT (-122.771909 45.4301380000001)
OR,POINT (-122.751544 45.4398180000001)
OR,POINT (-122.752661 45.42625)
OR,POINT (-122.748417 45.427462)
OR,POINT (-122.43224 45.502962)
OR,POINT (-122.432788 45.4975680000001)
OR,POINT (-122.439147 45.5058510000001)
OR,POINT (-122.475618 45.491879)
OR,POINT (-122.440798 45.510067)
OR,POINT (-122.494732 45.5045850000001)
OR,POINT (-122.395298 45.5445)
OR,POINT (-122.392154 45.544405)
OR,POINT (-122.477282 45.5341120000001)
OR,POINT (-122.540772 45.5040970000001)
OR,POINT (-122.539324 45.5262670000001)
OR,POINT (-122.578725 45.4933720000001)
WA,POINT (-122.334318 45.57786)
WA,POINT (-122.40429 45.585965)
WA,POINT (-122.406096 45.5866100000001)
OR,POINT (-122.428459 45.4980160000001)
WA,POINT (-122.4772 45.5967590000001)
OR,POINT (-121.962196 45.347001)
WA,POINT (-122.500065 45.6043730000001)
WA,POINT (-122.502847 45.6044350000001)
WA,POINT (-122.503194 45.6211460000001)
WA,POINT (-122.505992 45.6365240000001)
WA,POINT (-122.505969 45.670061)
WA,POINT (-122.528811 45.6181030000001)
OR,POINT (-122.531649 45.564777)
OR,POINT (-122.536626 45.5592710000001)
OR,POINT (-122.539316 45.559694)
WA,POINT (-122.538597 45.6206910000001)
WA,POINT (-122.399998 45.587021)
OR,POINT (-122.760712 45.309037)
OR,POINT (-121.548656 45.6724850000001)
OR,POINT (-121.533369 45.709709)
OR,POINT (-121.514617 45.708944)
WA,POINT (-121.503111 45.7297110000001)
WA,POINT (-121.957099 45.646192)
OR,POINT (-121.201982 45.6287540000001)
OR,POINT (-121.19504 45.6038150000001)
OR,POINT (-121.182562 45.600582)
OR,POINT (-122.619147 45.4480150000001)
OR,POINT (-122.618169 45.479158)
OR,POINT (-122.578633 45.501875)
