STATE,geometry
KY,POINT (-87.5063 36.8242)
KY,POINT (-82.6056 38.1043)
OH,POINT (-81.6582 41.3935)
OH,POINT (-83.8244 39.445)
OH,POINT (-83.0859 41.3664)
IL,POINT (-90.1325 38.9076)
IL,POINT (-89.2196 41.3373)
IL,POINT (-88.822 41.3558)
IL,POINT (-88.822 41.3558)
IL,POINT (-88.3215 42.2285)
IL,POINT (-89.1332 38.965)
IL,POINT (-88.715 41.9611)
IL,POINT (-89.4876 39.1417)
MI,POINT (-84.1581 42.9896)
MI,POINT (-83.9264 43.5999)
MI,POINT (-84.6725 45.0032)
MI,POINT (-84.5435 42.6803)
MI,POINT (-85.0731 42.9492)
MI,POINT (-82.9633 42.6111)
MI,POINT (-85.4216 41.8166)
MI,POINT (-83.3058 42.6112)
MN,POINT (-96.2789 44.7078)
SD,POINT (-101.2329 45.0016)
SD,POINT (-102.5453 43.0232)
SD,POINT (-98.0235 43.6903)
WI,POINT (-90.4589 42.7323)
WI,POINT (-92.3651 45.2948)
WI,POINT (-91.3195 44.9587)
MO,POINT (-91.1749 39.3164)
MO,POINT (-90.4242 36.7831)
MO,POINT (-93.5889 39.7952)
FL,POINT (-81.6664 30.4319)
TN,POINT (-82.5171 36.5511)
AL,POINT (-87.0539 32.4248)
MS,POINT (-88.6607 33.592)
TN,POINT (-88.8603 35.7008)
TN,POINT (-84.2176 36.2989)
KY,POINT (-83.9394 38.0469)
KY,POINT (-84.716 38.0511)
OH,POINT (-84.228 40.0885)
MI,POINT (-83.4543 44.2887)
IA,POINT (-92.4358 41.0161)
MO,POINT (-91.965 38.8795)
LA,POINT (-92.4165 30.6414)
OK,POINT (-96.9111 35.3685)
OK,POINT (-96.1005 36.0293)
TX,POINT (-97.9791 26.1512)
TX,POINT (-97.3923 27.7198)
TX,POINT (-97.7451 30.2287)
TX,POINT (-97.6816 26.1647)
TX,POINT (-96.8306 32.7236)
TX,POINT (-95.0199 29.3872)
TX,POINT (-97.3462 32.5202)
TX,POINT (-95.5546 29.7002)
TX,POINT (-95.5546 29.7002)
AZ,POINT (-114.3046 34.1474)
CO,POINT (-104.7262 40.4222)
UT,POINT (-111.6848 40.0843)
CA,POINT (-122.6452 38.2568)
CA,POINT (-122.3902 37.7665)
HI,POINT (-156.6815 20.8853)
CA,POINT (-121.8244 37.3474)
CA,POINT (-118.006 33.7395)
FL,POINT (-80.4138 25.685)
TX,POINT (-97.0789 33.0784)
TX,POINT (-98.1549 26.2975)
OK,POINT (-97.5973 35.5393)
OH,POINT (-82.6199 39.0369)
