STATE,NAME,geometry
CA,"walmart, wal-mart",POINT (-116.9517752 33.9251251)
CA,"walmart, wal-mart",POINT (-117.3062473 34.0501183)
CA,"walmart, wal-mart",POINT (-116.3995768 34.1295302)
CA,"walmart, wal-mart",POINT (-117.1949947 34.1377982)
CA,"walmart, wal-mart",POINT (-117.3721375 34.0719278)
CA,"walmart, wal-mart",POINT (-117.18194 33.9357722)
CA,"walmart, wal-mart",POINT (-117.3360838 34.1654697)
CA,"walmart, wal-mart",POINT (-117.2232936 34.5255931)
CA,"walmart, wal-mart",POINT (-117.4553429 33.9370731)
CA,"walmart, wal-mart",POINT (-117.4281966 34.1055687)
CA,"walmart, wal-mart",POINT (-117.3309252 34.4734141)
CA,"walmart, wal-mart",POINT (-117.5172082 33.8908341)
CA,"walmart, wal-mart",POINT (-117.1234434 33.1356684)
CA,"walmart, wal-mart",POINT (-117.0378058 32.9589306)
CA,"walmart, wal-mart",POINT (-117.0535941 32.7415705)
CA,"walmart, wal-mart",POINT (-117.1164461 32.8053364)
CA,"walmart, wal-mart",POINT (-117.1649739 32.829532)
CA,"walmart, wal-mart",POINT (-116.9683282 32.8042954)
CA,"walmart, wal-mart",POINT (-117.2944489 33.662186)
CA,"walmart, wal-mart",POINT (-117.3472458 33.1812955)
CA,"walmart, wal-mart",POINT (-116.3847421 33.7981071)
CA,"walmart, wal-mart",POINT (-117.2275069 33.8187512)
CA,"walmart, wal-mart",POINT (-117.0099435 33.7264552)
CA,"walmart, wal-mart",POINT (-116.9555227 33.7678901)
CA,"walmart, wal-mart",POINT (-117.2168127 33.1726018)
CA,"walmart, wal-mart",POINT (-117.0948181 33.4800517)
CA,"walmart, wal-mart",POINT (-117.1926465 33.5525325)
CA,"walmart, wal-mart",POINT (-116.9017674 32.8227086)
CA,"walmart, wal-mart",POINT (-116.4869018 33.8131309)
CA,"walmart, wal-mart",POINT (-116.9903546 32.8423094)
CA,"walmart, wal-mart",POINT (-117.2909347 33.2410886)
CA,"walmart, wal-mart",POINT (-117.2977434 33.1770047)
CA,"walmart, wal-mart",POINT (-115.5458125 32.9624768)
AZ,"walmart, wal-mart",POINT (-114.4931891 32.6680941)
AZ,"walmart, wal-mart",POINT (-112.3952723 33.4595512)
AZ,"walmart, wal-mart",POINT (-112.1368951 33.3905807)
AZ,"walmart, wal-mart",POINT (-111.6991306 33.3915373)
AZ,"walmart, wal-mart",POINT (-111.7337067 33.4491488)
AZ,"walmart, wal-mart",POINT (-111.8026704 33.3804139)
AZ,"walmart, wal-mart",POINT (-112.1799035 33.5511813)
AZ,"walmart, wal-mart",POINT (-112.1726227 33.4968444)
AZ,"walmart, wal-mart",POINT (-112.1129501 33.708397)
AZ,"walmart, wal-mart",POINT (-112.3379866 33.4591447)
AZ,"walmart, wal-mart",POINT (-112.2761442 33.6802973)
AZ,"walmart, wal-mart",POINT (-112.0145459 33.0388989)
